#,Player Wins,Banker Wins,Ties,Avg Diff,Max Diff,Min Diff,Tie Index,Differences
38,25,24,11,4.8,12,1,"[7, 9, 13, 17, 29, 30, 34, 45, 46, 48, 55]","[2, 4, 4, 12, 1, 4, 11, 1, 2, 7]"
39,24,29,7,7.833333333333333,15,2,"[7, 22, 30, 38, 48, 50, 54]","[15, 8, 8, 10, 2, 4]"
40,33,20,7,8.0,17,2,"[10, 22, 39, 43, 50, 52, 58]","[12, 17, 4, 7, 2, 6]"
41,25,30,5,7.0,12,2,"[22, 27, 29, 41, 50]","[5, 2, 12, 9]"
42,24,34,2,17.0,17,17,"[32, 49]",[17]
43,25,25,10,5.0,9,1,"[8, 17, 19, 26, 27, 35, 36, 41, 45, 53]","[9, 2, 7, 1, 8, 1, 5, 4, 8]"
44,28,22,10,4.666666666666667,11,1,"[14, 15, 17, 28, 31, 36, 40, 44, 48, 56]","[1, 2, 11, 3, 5, 4, 4, 4, 8]"
45,21,32,7,9.333333333333334,16,2,"[1, 10, 25, 27, 35, 41, 57]","[9, 15, 2, 8, 6, 16]"
46,28,28,4,14.333333333333334,23,3,"[5, 8, 25, 48]","[3, 17, 23]"
47,27,29,4,10.0,16,4,"[6, 16, 20, 36]","[10, 4, 16]"
48,25,26,9,4.625,12,1,"[18, 23, 35, 40, 42, 49, 50, 52, 55]","[5, 12, 5, 2, 7, 1, 2, 3]"
49,29,26,5,10.25,27,1,"[9, 10, 37, 48, 50]","[1, 27, 11, 2]"
50,25,28,7,9.166666666666666,17,1,"[0, 1, 6, 17, 34, 48, 55]","[1, 5, 11, 17, 14, 7]"
51,27,28,5,7.75,21,1,"[28, 29, 37, 38, 59]","[1, 8, 1, 21]"
52,33,21,6,7.0,11,4,"[17, 21, 27, 34, 45, 52]","[4, 6, 7, 11, 7]"
53,27,32,1,0,0,0,[47],[]
54,30,25,5,9.75,16,3,"[18, 34, 37, 51, 57]","[16, 3, 14, 6]"
55,27,24,9,5.25,16,1,"[15, 23, 25, 26, 31, 36, 52, 55, 57]","[8, 2, 1, 5, 5, 16, 3, 2]"
56,25,33,2,16.0,16,16,"[13, 29]",[16]
57,22,34,4,15.0,34,4,"[7, 14, 48, 52]","[7, 34, 4]"
58,24,27,9,6.375,24,1,"[6, 8, 21, 23, 47, 50, 55, 56, 57]","[2, 13, 2, 24, 3, 5, 1, 1]"
59,33,25,2,14.0,14,14,"[1, 15]",[14]
60,31,25,4,11.666666666666666,18,1,"[13, 31, 47, 48]","[18, 16, 1]"
61,26,29,5,11.75,38,3,"[3, 6, 9, 12, 50]","[3, 3, 3, 38]"
62,23,28,9,7.125,19,1,"[0, 12, 22, 25, 32, 51, 52, 54, 57]","[12, 10, 3, 7, 19, 1, 2, 3]"
63,26,26,8,5.857142857142857,13,1,"[2, 3, 7, 15, 20, 24, 30, 43]","[1, 4, 8, 5, 4, 6, 13]"
64,30,25,5,11.5,29,1,"[9, 38, 39, 45, 55]","[29, 1, 6, 10]"
65,29,23,8,6.571428571428571,20,1,"[5, 25, 27, 29, 33, 34, 41, 51]","[20, 2, 2, 4, 1, 7, 10]"
66,31,26,3,18.0,33,3,"[11, 14, 47]","[3, 33]"
67,33,24,3,12.0,17,7,"[4, 11, 28]","[7, 17]"
68,30,27,3,24.0,37,11,"[3, 14, 51]","[11, 37]"
69,28,25,7,9.333333333333334,19,2,"[1, 6, 25, 30, 44, 55, 57]","[5, 19, 5, 14, 11, 2]"
70,30,26,4,19.666666666666668,44,5,"[0, 44, 54, 59]","[44, 10, 5]"
71,25,27,8,8.0,23,1,"[1, 10, 19, 20, 22, 45, 51, 57]","[9, 9, 1, 2, 23, 6, 6]"
72,30,26,4,16.333333333333332,25,2,"[9, 31, 33, 58]","[22, 2, 25]"
73,25,29,6,6.8,11,2,"[16, 27, 32, 34, 43, 50]","[11, 5, 2, 9, 7]"
74,22,36,2,1.0,1,1,"[17, 18]",[1]
75,26,29,5,9.75,25,2,"[9, 34, 44, 46, 48]","[25, 10, 2, 2]"
76,29,25,6,8.8,13,5,"[13, 23, 28, 36, 44, 57]","[10, 5, 8, 8, 13]"
77,24,33,3,13.5,18,9,"[7, 25, 34]","[18, 9]"
78,28,29,3,8.5,11,6,"[8, 19, 25]","[11, 6]"
79,23,34,3,10.0,16,4,"[34, 50, 54]","[16, 4]"
80,27,29,4,9.666666666666666,16,3,"[16, 26, 29, 45]","[10, 3, 16]"
81,31,27,2,23.0,23,23,"[17, 40]",[23]
82,22,30,8,6.571428571428571,17,1,"[2, 19, 26, 27, 35, 42, 44, 48]","[17, 7, 1, 8, 7, 2, 4]"
83,27,29,4,7.666666666666667,13,2,"[31, 33, 41, 54]","[2, 8, 13]"
84,26,26,8,5.428571428571429,17,1,"[20, 27, 32, 36, 37, 40, 57, 58]","[7, 5, 4, 1, 3, 17, 1]"
85,29,26,5,12.25,27,3,"[9, 21, 24, 51, 58]","[12, 3, 27, 7]"
86,25,29,6,8.6,21,1,"[15, 22, 34, 55, 56, 58]","[7, 12, 21, 1, 2]"
87,25,30,5,11.25,14,7,"[14, 27, 34, 45, 59]","[13, 7, 11, 14]"
88,24,26,10,5.333333333333333,17,1,"[6, 10, 13, 19, 20, 27, 29, 46, 47, 54]","[4, 3, 6, 1, 7, 2, 17, 1, 7]"
89,27,31,2,7.0,7,7,"[0, 7]",[7]
90,30,26,4,11.666666666666666,16,9,"[19, 28, 38, 54]","[9, 10, 16]"
91,27,26,7,5.5,20,2,"[7, 9, 11, 31, 33, 35, 40]","[2, 2, 20, 2, 2, 5]"
92,25,25,10,3.7777777777777777,8,1,"[23, 29, 30, 33, 41, 42, 43, 48, 56, 57]","[6, 1, 3, 8, 1, 1, 5, 8, 1]"
93,24,28,8,4.428571428571429,9,1,"[17, 26, 27, 28, 31, 32, 40, 48]","[9, 1, 1, 3, 1, 8, 8]"
94,28,24,8,6.142857142857143,21,1,"[6, 7, 10, 15, 17, 26, 28, 49]","[1, 3, 5, 2, 9, 2, 21]"
95,30,23,7,5.833333333333333,17,2,"[15, 17, 19, 24, 27, 44, 50]","[2, 2, 5, 3, 17, 6]"
96,28,24,8,7.142857142857143,22,2,"[5, 10, 14, 36, 38, 49, 52, 55]","[5, 4, 22, 2, 11, 3, 3]"
97,29,28,3,15.0,16,14,"[23, 39, 53]","[16, 14]"
98,26,28,6,11.2,20,4,"[2, 10, 14, 19, 38, 58]","[8, 4, 5, 19, 20]"
99,17,37,6,9.2,14,4,"[13, 27, 36, 42, 46, 59]","[14, 9, 6, 4, 13]"
100,28,29,3,17.0,18,16,"[23, 39, 57]","[16, 18]"
