diff
10
5
11
2
6
22
5
4
11
3
9
9
3
10
12
13
4
6
38
11
20
5
8
8
4
1
4
31
20
10
3
4
20
7
1
5
21
3
1
11
11
14
14
7
1
10
15
1
4
2
13
15
6
8
15
6
6
4
15
1
2
9
8
7
32
3
