#,Player Wins,Banker Wins,Ties,Avg Diff,Max Diff,Min Diff,Tie Index,Differences
1,24,32,4,9.0,10,8,"[13, 21, 31, 40]","[8, 10, 9]"
2,26,30,4,17.333333333333332,22,14,"[3, 25, 41, 55]","[22, 16, 14]"
3,28,27,5,9.0,21,2,"[11, 32, 39, 41, 47]","[21, 7, 2, 6]"
4,34,20,6,11.2,27,1,"[1, 15, 27, 28, 30, 57]","[14, 12, 1, 2, 27]"
5,30,21,9,6.875,16,4,"[2, 7, 13, 29, 36, 43, 48, 52, 57]","[5, 6, 16, 7, 7, 5, 4, 5]"
6,25,30,5,13.0,30,3,"[4, 7, 13, 26, 56]","[3, 6, 13, 30]"
7,26,28,6,11.4,17,7,"[0, 17, 26, 42, 50, 57]","[17, 9, 16, 8, 7]"
8,30,26,4,17.0,43,2,"[6, 49, 55, 57]","[43, 6, 2]"
9,27,24,9,6.5,17,1,"[1, 3, 20, 24, 26, 40, 45, 52, 53]","[2, 17, 4, 2, 14, 5, 7, 1]"
10,32,21,7,9.166666666666666,19,2,"[4, 8, 23, 42, 44, 54, 59]","[4, 15, 19, 2, 10, 5]"
11,25,25,10,6.111111111111111,15,1,"[2, 3, 4, 8, 11, 16, 31, 40, 54, 57]","[1, 1, 4, 3, 5, 15, 9, 14, 3]"
12,24,29,7,6.833333333333333,18,2,"[18, 36, 38, 44, 49, 52, 59]","[18, 2, 6, 5, 3, 7]"
13,28,26,6,10.4,16,2,"[7, 23, 25, 39, 44, 59]","[16, 2, 14, 5, 15]"
14,26,26,8,7.428571428571429,16,2,"[7, 11, 27, 39, 42, 44, 50, 59]","[4, 16, 12, 3, 2, 6, 9]"
15,29,24,7,6.166666666666667,12,2,"[21, 27, 39, 44, 46, 55, 58]","[6, 12, 5, 2, 9, 3]"
16,34,22,4,17.333333333333332,27,1,"[0, 27, 51, 52]","[27, 24, 1]"
17,25,33,2,23.0,23,23,"[18, 41]",[23]
18,21,35,4,8.0,15,1,"[21, 36, 37, 45]","[15, 1, 8]"
19,26,25,9,6.625,13,4,"[5, 9, 16, 20, 25, 38, 48, 54, 58]","[4, 7, 4, 5, 13, 10, 6, 4]"
20,26,27,7,8.166666666666666,23,1,"[3, 5, 8, 9, 32, 33, 52]","[2, 3, 1, 23, 1, 19]"
21,26,32,2,42.0,42,42,"[1, 43]",[42]
22,26,30,4,7.0,19,1,"[10, 11, 30, 31]","[1, 19, 1]"
23,32,23,5,11.5,23,3,"[6, 17, 26, 29, 52]","[11, 9, 3, 23]"
24,26,31,3,10.5,12,9,"[19, 31, 40]","[12, 9]"
25,22,33,5,7.75,11,5,"[12, 23, 30, 35, 43]","[11, 7, 5, 8]"
26,28,30,2,26.0,26,26,"[22, 48]",[26]
27,26,27,7,6.333333333333333,17,1,"[4, 5, 8, 25, 27, 41, 42]","[1, 3, 17, 2, 14, 1]"
28,27,30,3,15.0,19,11,"[3, 22, 33]","[19, 11]"
29,36,19,5,5.5,8,2,"[2, 8, 16, 18, 24]","[6, 8, 2, 6]"
30,27,28,5,12.0,27,5,"[9, 20, 25, 52, 57]","[11, 5, 27, 5]"
31,16,36,8,7.857142857142857,15,2,"[2, 4, 11, 15, 30, 43, 54, 57]","[2, 7, 4, 15, 13, 11, 3]"
32,23,32,5,6.25,12,2,"[2, 7, 13, 15, 27]","[5, 6, 2, 12]"
33,22,33,5,12.25,34,1,"[0, 3, 4, 15, 49]","[3, 1, 11, 34]"
34,25,28,7,7.333333333333333,18,1,"[0, 13, 14, 15, 33, 35, 44]","[13, 1, 1, 18, 2, 9]"
35,25,29,6,7.2,12,2,"[13, 25, 31, 41, 43, 49]","[12, 6, 10, 2, 6]"
36,25,31,4,12.0,20,5,"[10, 15, 35, 46]","[5, 20, 11]"
37,26,27,7,9.166666666666666,23,1,"[3, 4, 21, 29, 31, 35, 58]","[1, 17, 8, 2, 4, 23]"
38,26,29,5,8.0,23,2,"[19, 21, 44, 47, 51]","[2, 23, 3, 4]"
39,33,23,4,16.666666666666668,25,1,"[7, 8, 32, 57]","[1, 24, 25]"
40,26,28,6,11.2,39,1,"[0, 1, 4, 14, 17, 56]","[1, 3, 10, 3, 39]"
41,29,24,7,8.833333333333334,24,1,"[3, 17, 21, 30, 54, 55, 56]","[14, 4, 9, 24, 1, 1]"
42,24,29,7,8.5,20,1,"[1, 2, 11, 20, 28, 32, 52]","[1, 9, 9, 8, 4, 20]"
43,28,25,7,9.0,26,2,"[1, 3, 6, 24, 50, 53, 55]","[2, 3, 18, 26, 3, 2]"
44,29,26,5,10.5,26,2,"[2, 13, 39, 42, 44]","[11, 26, 3, 2]"
45,31,20,9,5.125,10,1,"[17, 18, 28, 35, 37, 40, 45, 54, 58]","[1, 10, 7, 2, 3, 5, 9, 4]"
46,30,22,8,6.857142857142857,11,2,"[8, 19, 29, 31, 36, 38, 45, 56]","[11, 10, 2, 5, 2, 7, 11]"
47,29,29,2,21.0,21,21,"[19, 40]",[21]
48,31,21,8,4.714285714285714,8,1,"[4, 8, 14, 20, 28, 30, 36, 37]","[4, 6, 6, 8, 2, 6, 1]"
49,33,23,4,9.333333333333334,20,4,"[13, 17, 37, 41]","[4, 20, 4]"
50,27,31,2,22.0,22,22,"[12, 34]",[22]
51,23,31,6,9.8,32,1,"[5, 11, 43, 45, 53, 54]","[6, 32, 2, 8, 1]"
52,31,24,5,11.5,20,3,"[3, 6, 21, 41, 49]","[3, 15, 20, 8]"
53,27,26,7,5.833333333333333,11,4,"[21, 32, 37, 42, 46, 50, 56]","[11, 5, 5, 4, 4, 6]"
54,20,38,2,5.0,5,5,"[35, 40]",[5]
55,27,24,9,5.0,13,1,"[0, 5, 18, 19, 24, 25, 30, 32, 40]","[5, 13, 1, 5, 1, 5, 2, 8]"
56,32,23,5,7.5,14,1,"[6, 15, 21, 22, 36]","[9, 6, 1, 14]"
57,28,28,4,9.0,18,4,"[12, 17, 21, 39]","[5, 4, 18]"
58,16,39,5,10.0,30,2,"[11, 17, 19, 21, 51]","[6, 2, 2, 30]"
59,24,27,9,5.875,16,1,"[1, 4, 6, 10, 26, 32, 35, 36, 48]","[3, 2, 4, 16, 6, 3, 1, 12]"
60,25,26,9,5.625,9,2,"[14, 18, 27, 35, 40, 46, 49, 57, 59]","[4, 9, 8, 5, 6, 3, 8, 2]"
61,30,24,6,5.8,11,1,"[27, 28, 34, 42, 45, 56]","[1, 6, 8, 3, 11]"
62,30,26,4,18.666666666666668,36,1,"[3, 39, 40, 59]","[36, 1, 19]"
