diff
27
7
2
4
11
7
13
6
9
7
2
18
15
24
2
16
14
32
4
6
11
10
6
6
4
9
6
14
3
14
3
4
6
2
6
20
9
1
1
6
6
10
13
6
3
2
2
18
1
22
9
8
2
2
7
4
1
7
5
3
47
4
14
8
25
13
8
12
7
8
14
6
23
1
3
22
26
6
2
19
24
15
10
1
9
8
9
12
11
7
6
8
3
16
20
15
8
2
3
1
9
24
14
1
25
7
9
1
6
10
2
1
22
14
3
19
1
33
13
38
6
14
2
22
8
15
7
1
8
2
24
7
15
4
6
2
8
11
7
18
11
3
27
3
6
22
2
5
21
2
8
6
2
5
6
1
3
7
5
17
4
24
1
13
8
1
22
8
4
14
1
3
6
14
4
11
11
3
4
39
4
11
4
1
31
20
1
4
15
1
5
9
2
6
19
4
2
10
10
16
2
5
5
14
7
3
12
12
15
8
1
7
1
6
17
18
4
6
6
2
1
7
7
8
6
13
1
11
5
5
14
4
2
4
2
7
8
21
3
13
2
1
3
6
7
7
3
9
14
5
10
6
4
1
1
12
6
6
11
13
6
5
17
27
17
1
5
14
3
6
11
10
8
5
14
4
15
12
23
24
5
16
1
19
28
4
7
38
5
1
3
2
6
1
20
11
12
11
13
4
9
6
3
17
6
13
19
38
10
20
18
9
34
5
1
16
6
1
6
4
1
19
11
7
1
4
7
9
8
2
9
7
1
1
41
1
9
17
1
3
21
4
1
6
9
8
9
4
6
4
3
1
5
28
2
3
10
3
3
5
7
9
3
6
7
20
15
7
4
2
9
12
4
4
3
5
4
23
12
3
1
2
3
1
23
13
1
2
2
3
8
9
6
7
5
4
14
2
3
1
17
10
13
6
1
6
5
5
6
18
2
3
3
3
6
14
15
6
8
5
5
8
5
2
3
12
12
2
6
4
5
2
3
10
4
2
7
7
6
3
19
1
10
20
5
6
1
25
16
6
4
21
5
