#,Player Wins,Banker Wins,Ties,Avg Diff,Max Diff,Min Diff,Tie Index,Differences
1,30,26,4,12.2,21,1,"[21, 22, 37, 51, 61]","[21, 1, 15, 14, 10]"
2,25,30,5,10.166666666666666,19,2,"[7, 20, 28, 40, 59, 61]","[7, 13, 8, 12, 19, 2]"
3,35,19,6,8.714285714285714,20,1,"[1, 10, 22, 30, 31, 41, 61]","[1, 9, 12, 8, 1, 10, 20]"
4,32,24,4,12.2,29,3,"[10, 13, 21, 50, 61]","[10, 3, 8, 29, 11]"
5,25,30,5,10.166666666666666,25,1,"[1, 12, 19, 44, 58, 61]","[1, 11, 7, 25, 14, 3]"
6,27,28,5,10.166666666666666,29,4,"[8, 12, 16, 20, 49, 61]","[8, 4, 4, 4, 29, 12]"
7,25,28,7,7.625,25,1,"[3, 4, 15, 23, 33, 34, 59, 61]","[3, 1, 11, 8, 10, 1, 25, 2]"
8,29,25,6,8.714285714285714,24,3,"[24, 30, 35, 41, 48, 51, 61]","[24, 6, 5, 6, 7, 3, 10]"
9,30,26,4,12.2,30,7,"[9, 39, 47, 54, 61]","[9, 30, 8, 7, 7]"
10,29,25,6,8.714285714285714,18,1,"[5, 6, 7, 23, 41, 46, 61]","[5, 1, 1, 16, 18, 5, 15]"
