#,Player Wins,Banker Wins,Ties,Avg Diff,Max Diff,Min Diff,Tie Index,Differences
1,24,33,3,22.5,31,14,"[14, 45, 59]","[31, 14]"
2,26,28,6,9.2,26,1,"[3, 13, 16, 42, 48, 49]","[10, 3, 26, 6, 1]"
3,31,20,9,6.125,16,1,"[1, 9, 11, 20, 22, 28, 29, 45, 50]","[8, 2, 9, 2, 6, 1, 16, 5]"
4,26,27,7,6.333333333333333,11,4,"[0, 4, 10, 21, 25, 32, 38]","[4, 6, 11, 4, 7, 6]"
5,35,22,3,17.0,24,10,"[18, 28, 52]","[10, 24]"
6,32,27,1,0,0,0,[3],[]
7,24,29,7,9.5,18,2,"[2, 13, 24, 42, 45, 47, 59]","[11, 11, 18, 3, 2, 12]"
8,24,27,9,6.875,18,1,"[0, 1, 19, 20, 22, 29, 46, 49, 55]","[1, 18, 1, 2, 7, 17, 3, 6]"
9,28,26,6,9.8,20,1,"[9, 15, 30, 31, 51, 58]","[6, 15, 1, 20, 7]"
10,19,32,9,6.375,9,1,"[4, 11, 19, 20, 22, 28, 37, 46, 55]","[7, 8, 1, 2, 6, 9, 9, 9]"
11,29,24,7,7.333333333333333,16,1,"[8, 9, 14, 30, 39, 45, 52]","[1, 5, 16, 9, 6, 7]"
12,31,23,6,9.6,18,1,"[6, 10, 28, 37, 38, 54]","[4, 18, 9, 1, 16]"
13,24,28,8,5.571428571428571,23,1,"[9, 10, 33, 38, 42, 45, 46, 48]","[1, 23, 5, 4, 3, 1, 2]"
14,29,26,5,10.25,25,2,"[1, 4, 15, 17, 42]","[3, 11, 2, 25]"
15,29,25,6,8.0,14,1,"[10, 18, 30, 35, 49, 50]","[8, 12, 5, 14, 1]"
16,24,28,8,5.857142857142857,12,1,"[16, 21, 22, 23, 35, 44, 53, 57]","[5, 1, 1, 12, 9, 9, 4]"
17,27,27,6,10.8,19,1,"[5, 18, 34, 53, 58, 59]","[13, 16, 19, 5, 1]"
18,21,34,5,12.75,19,9,"[5, 18, 28, 37, 56]","[13, 10, 9, 19]"
19,20,29,11,4.9,14,1,"[3, 5, 10, 12, 15, 18, 26, 27, 37, 38, 52]","[2, 5, 2, 3, 3, 8, 1, 10, 1, 14]"
20,36,21,3,12.0,14,10,"[35, 45, 59]","[10, 14]"
21,28,26,6,11.8,29,1,"[0, 26, 28, 29, 58, 59]","[26, 2, 1, 29, 1]"
22,26,28,6,8.8,20,1,"[0, 20, 37, 42, 43, 44]","[20, 17, 5, 1, 1]"
23,30,26,4,11.333333333333334,20,4,"[9, 13, 33, 43]","[4, 20, 10]"
24,20,28,12,4.181818181818182,12,1,"[1, 2, 4, 12, 17, 18, 30, 32, 43, 45, 46, 47]","[1, 2, 8, 5, 1, 12, 2, 11, 2, 1, 1]"
25,28,30,2,2.0,2,2,"[17, 19]",[2]
26,25,30,5,9.5,13,4,"[13, 24, 28, 41, 51]","[11, 4, 13, 10]"
27,24,26,10,5.444444444444445,10,1,"[2, 10, 13, 18, 26, 27, 34, 35, 41, 51]","[8, 3, 5, 8, 1, 7, 1, 6, 10]"
28,20,33,7,5.5,16,1,"[16, 20, 26, 42, 47, 48, 49]","[4, 6, 16, 5, 1, 1]"
29,28,28,4,9.666666666666666,14,3,"[29, 43, 46, 58]","[14, 3, 12]"
