#,Player Wins,Banker Wins,Ties,Avg Diff,Max Diff,Min Diff,Tie Index,Differences
56,28,26,6,10.2,21,1,"[5, 26, 30, 31, 48, 56]","[21, 4, 1, 17, 8]"
57,31,26,3,12.5,21,4,"[10, 14, 35]","[4, 21]"
58,27,23,10,5.888888888888889,18,1,"[3, 4, 6, 12, 30, 40, 46, 49, 52, 56]","[1, 2, 6, 18, 10, 6, 3, 3, 4]"
59,22,32,6,8.6,23,1,"[9, 15, 17, 18, 29, 52]","[6, 2, 1, 11, 23]"
60,23,29,8,6.285714285714286,16,1,"[0, 4, 11, 16, 17, 19, 28, 44]","[4, 7, 5, 1, 2, 9, 16]"
61,27,27,6,10.4,36,1,"[6, 42, 45, 50, 57, 58]","[36, 3, 5, 7, 1]"
62,18,34,8,7.571428571428571,14,1,"[0, 4, 16, 22, 23, 31, 45, 53]","[4, 12, 6, 1, 8, 14, 8]"
63,25,33,2,23.0,23,23,"[13, 36]",[23]
64,37,19,4,12.666666666666666,31,1,"[11, 42, 43, 49]","[31, 1, 6]"
65,26,25,9,6.5,16,1,"[0, 10, 12, 13, 23, 25, 30, 36, 52]","[10, 2, 1, 10, 2, 5, 6, 16]"
66,20,33,7,6.166666666666667,14,1,"[5, 19, 23, 34, 35, 39, 42]","[14, 4, 11, 1, 4, 3]"
67,21,32,7,6.0,21,1,"[23, 25, 29, 34, 37, 58, 59]","[2, 4, 5, 3, 21, 1]"
68,35,21,4,12.0,16,9,"[12, 21, 32, 48]","[9, 11, 16]"
69,25,33,2,7.0,7,7,"[31, 38]",[7]
70,28,29,3,23.0,38,8,"[10, 18, 56]","[8, 38]"
71,27,28,5,9.0,19,3,"[23, 28, 47, 56, 59]","[5, 19, 9, 3]"
72,19,35,6,10.6,24,2,"[6, 13, 15, 39, 54, 59]","[7, 2, 24, 15, 5]"
73,28,32,0,0,0,0,[],[]
74,27,26,7,3.3333333333333335,7,1,"[5, 7, 9, 11, 17, 24, 25]","[2, 2, 2, 6, 7, 1]"
75,25,29,6,5.2,10,3,"[11, 21, 26, 30, 33, 37]","[10, 5, 4, 3, 4]"
76,22,35,3,6.0,9,3,"[10, 13, 22]","[3, 9]"
77,29,24,7,8.0,18,2,"[4, 15, 22, 40, 42, 50, 52]","[11, 7, 18, 2, 8, 2]"
78,26,27,7,7.5,26,2,"[7, 17, 19, 21, 47, 49, 52]","[10, 2, 2, 26, 2, 3]"
79,29,23,8,5.714285714285714,10,2,"[8, 14, 17, 19, 26, 36, 44, 48]","[6, 3, 2, 7, 10, 8, 4]"
80,27,29,4,11.0,27,2,"[19, 21, 25, 52]","[2, 4, 27]"
81,23,32,5,8.0,21,1,"[11, 32, 37, 42, 43]","[21, 5, 5, 1]"
82,31,19,10,5.444444444444445,12,1,"[7, 14, 24, 25, 35, 36, 48, 49, 51, 56]","[7, 10, 1, 10, 1, 12, 1, 2, 5]"
83,27,28,5,10.5,27,3,"[12, 39, 42, 49, 54]","[27, 3, 7, 5]"
84,26,31,3,20.5,23,18,"[4, 27, 45]","[23, 18]"
85,23,35,2,11.0,11,11,"[24, 35]",[11]
86,28,28,4,11.0,28,1,"[16, 20, 21, 49]","[4, 1, 28]"
87,22,32,6,7.4,16,2,"[6, 10, 26, 28, 40, 43]","[4, 16, 2, 12, 3]"
88,23,35,2,18.0,18,18,"[33, 51]",[18]
89,25,30,5,14.5,20,5,"[0, 20, 35, 40, 58]","[20, 15, 5, 18]"
90,34,21,5,7.75,18,1,"[8, 9, 27, 29, 39]","[1, 18, 2, 10]"
91,33,26,1,0,0,0,[4],[]
92,31,25,4,18.666666666666668,30,6,"[3, 9, 29, 59]","[6, 20, 30]"
93,25,26,9,5.125,14,1,"[11, 12, 15, 21, 25, 27, 36, 38, 52]","[1, 3, 6, 4, 2, 9, 2, 14]"
94,26,29,5,10.25,23,1,"[2, 9, 32, 33, 43]","[7, 23, 1, 10]"
95,30,22,8,8.285714285714286,16,2,"[1, 14, 18, 34, 36, 47, 56, 59]","[13, 4, 16, 2, 11, 9, 3]"
96,18,34,8,4.571428571428571,8,1,"[12, 18, 19, 24, 30, 32, 40, 44]","[6, 1, 5, 6, 2, 8, 4]"
97,28,28,4,15.0,24,9,"[0, 24, 36, 45]","[24, 12, 9]"
98,30,27,3,28.0,31,25,"[3, 34, 59]","[31, 25]"
99,27,26,7,9.333333333333334,19,1,"[0, 19, 20, 26, 32, 46, 56]","[19, 1, 6, 6, 14, 10]"
100,24,31,5,13.75,24,4,"[2, 15, 19, 33, 57]","[13, 4, 14, 24]"
