diff
8
10
9
22
16
14
21
7
2
6
14
12
1
2
27
5
6
16
7
7
5
4
5
3
6
13
30
17
9
16
8
7
43
6
2
2
17
4
2
14
5
7
1
4
15
19
2
10
5
1
1
4
3
5
15
9
14
3
18
2
6
5
3
7
16
2
14
5
15
4
16
12
3
2
6
9
6
12
5
2
9
3
27
24
1
23
15
1
8
4
7
4
5
13
10
6
4
2
3
1
23
1
19
42
1
19
1
11
9
3
23
12
9
11
7
5
8
26
1
3
17
2
14
1
19
11
6
8
2
6
11
5
27
5
2
7
4
15
13
11
3
5
6
2
12
3
1
11
34
13
1
1
18
2
9
12
6
10
2
6
5
20
11
1
17
8
2
4
23
2
23
3
4
1
24
25
1
3
10
3
39
14
4
9
24
1
1
1
9
9
8
4
20
2
3
18
26
3
2
11
26
3
2
1
10
7
2
3
5
9
4
11
10
2
5
2
7
11
21
4
6
6
8
2
6
1
4
20
4
22
6
32
2
8
1
3
15
20
8
11
5
5
4
4
6
5
5
13
1
5
1
5
2
8
9
6
1
14
5
4
18
6
2
2
30
3
2
4
16
6
3
1
12
4
9
8
5
6
3
8
2
1
6
8
3
11
36
1
19
17
8
24
3
37
9
1
11
2
5
11
6
5
13
5
21
9
8
11
13
7
24
1
17
2
1
5
1
17
6
4
2
3
2
1
2
6
2
1
11
5
28
11
5
8
1
1
24
12
4
10
4
7
3
5
10
4
4
7
11
9
2
6
5
10
9
7
5
15
30
13
1
7
2
7
8
6
1
9
6
5
4
5
11
2
16
14
5
41
2
1
2
17
18
6
2
6
6
1
35
18
23
3
23
4
8
2
11
18
1
5
3
3
8
2
2
12
39
4
8
3
6
4
15
4
9
20
6
3
1
3
19
3
6
21
2
6
7
7
1
14
14
26
5
13
4
6
1
16
8
3
13
2
9
8
1
4
5
2
18
8
1
2
15
7
2
6
2
8
15
11
2
15
8
7
5
5
1
13
