diff
29
6
2
6
2
3
9
4
1
27
4
9
20
9
20
5
12
1
14
11
7
8
11
10
1
1
12
3
3
8
7
17
1
14
1
4
3
16
19
14
1
4
3
4
1
8
5
18
9
18
2
5
2
13
1
11
19
6
4
2
14
16
7
3
6
10
3
1
12
4
7
9
28
