diff
19
13
4
8
3
9
26
14
3
12
3
1
22
14
5
8
27
13
5
3
9
7
9
13
9
2
2
30
1
16
8
1
1
4
4
22
3
31
3
18
4
4
25
5
6
1
6
4
12
11
4
13
10
14
27
11
3
1
9
1
6
2
4
4
3
15
8
4
4
10
4
2
14
3
13
8
5
19
21
28
3
12
1
1
1
2
11
1
5
6
19
2
9
20
5
9
2
14
5
8
21
2
6
9
12
12
4
9
9
9
46
2
25
5
5
16
3
2
8
1
23
7
2
22
9
14
6
1
4
24
8
5
4
15
1
12
13
3
8
10
1
2
11
8
1
1
2
3
1
3
2
14
10
8
3
32
15
34
17
3
19
4
8
2
2
4
19
6
39
3
7
10
13
9
4
1
2
8
5
7
20
2
14
10
5
5
9
13
20
15
7
3
20
2
3
5
22
16
1
3
3
4
15
14
5
2
3
27
4
3
13
6
2
17
3
1
7
7
10
5
16
6
3
12
10
1
14
5
3
1
1
8
3
6
6
6
8
2
8
8
1
2
16
34
12
7
1
6
3
20
9
4
6
1
1
18
6
9
10
4
4
6
3
26
1
1
9
12
9
9
4
7
3
10
2
9
1
4
7
1
5
5
7
10
21
2
10
12
2
8
1
15
13
21
8
4
12
18
13
23
16
16
6
11
3
14
7
15
5
2
13
21
31
9
3
2
3
3
20
4
2
8
1
3
4
1
2
3
2
11
4
18
3
4
6
4
3
1
6
11
4
12
2
6
23
3
9
15
3
12
6
1
17
9
4
2
12
47
2
2
3
12
11
7
11
2
17
12
26
1
23
13
16
4
19
7
3
23
1
3
6
8
9
19
1
8
15
1
19
10
11
10
6
7
4
7
1
23
3
17
8
3
26
7
1
4
11
5
3
4
8
5
5
4
2
19
1
28
1
6
1
3
8
1
4
7
1
4
2
7
24
11
17
8
1
19
9
23
7
11
14
11
5
8
5
8
3
7
7
3
9
13
3
35
3
13
20
9
3
4
4
10
17
2
10
10
