diff
18
2
2
2
24
4
7
9
2
3
5
3
31
1
9
1
6
3
2
6
3
5
3
2
12
1
32
1
2
7
8
51
3
1
5
23
1
6
5
9
3
4
30
4
9
20
13
7
4
19
17
1
4
1
16
4
30
1
2
19
11
7
4
6
12
2
4
24
12
6
9
4
4
10
2
4
2
15
15
6
14
11
24
15
14
11
1
1
6
24
10
3
10
20
12
27
4
12
35
5
4
6
10
4
2
14
6
1
2
19
12
1
2
1
5
40
1
4
8
4
12
22
5
33
5
3
6
10
11
5
5
3
5
1
1
2
13
7
2
7
3
37
6
1
9
8
6
2
6
6
5
2
12
5
2
5
14
5
1
6
9
1
13
13
3
1
1
12
7
1
10
21
3
5
1
1
4
15
10
1
2
10
1
14
7
3
1
13
7
1
5
7
9
5
5
4
5
6
5
12
1
11
23
9
1
10
1
1
8
4
1
6
5
8
15
2
28
3
8
2
25
5
3
2
13
7
6
15
20
8
4
5
12
5
9
3
3
4
15
15
17
1
27
1
9
15
6
15
13
5
1
6
10
12
2
14
8
22
2
4
1
9
4
48
4
1
10
24
9
1
6
17
4
4
6
5
9
28
6
4
1
5
14
4
3
7
1
5
1
4
10
11
4
6
7
14
19
5
2
5
7
13
8
25
8
16
4
2
6
22
10
10
2
35
16
5
9
10
2
9
10
4
3
6
9
3
14
3
2
11
4
5
18
2
4
27
12
18
9
3
10
4
13
35
21
7
6
3
13
12
23
4
4
5
10
8
18
2
18
1
8
4
5
9
10
10
5
3
2
9
32
11
7
5
12
2
12
1
11
25
4
1
6
5
3
10
13
10
26
2
2
8
13
1
30
16
2
6
9
15
2
2
4
4
24
1
2
4
4
4
10
1
12
24
1
8
3
15
1
6
1
4
5
26
1
8
7
3
4
2
27
2
13
7
2
8
14
9
5
1
13
2
5
7
7
14
12
2
