diff
17
4
4
1
7
1
1
2
1
6
11
9
2
20
5
20
25
6
12
24
10
17
1
4
1
4
12
2
2
18
22
13
2
9
9
1
2
1
8
8
12
1
21
13
16
9
2
16
1
5
6
1
15
14
12
11
5
9
3
1
10
3
4
1
9
7
4
9
9
9
16
3
33
7
3
26
11
2
2
2
2
8
19
13
2
1
16
10
6
2
9
11
1
16
12
15
4
6
8
6
11
16
4
2
3
8
3
27
10
4
4
10
2
2
2
4
8
13
3
3
10
7
6
3
22
1
4
1
2
7
10
5
6
4
10
1
10
13
16
12
5
35
2
7
9
30
3
3
1
18
5
13
8
5
13
11
10
5
3
1
20
16
7
1
9
22
19
10
17
5
12
2
1
11
1
12
6
8
18
1
10
22
4
6
14
8
5
5
4
3
17
8
3
4
10
13
9
2
6
4
2
11
1
12
12
5
9
1
4
13
5
10
1
4
10
6
12
6
1
7
6
16
19
13
9
4
2
5
13
5
3
9
25
8
1
2
5
6
10
4
14
2
32
2
3
11
2
9
4
9
2
3
20
22
2
8
8
6
16
15
2
6
2
5
5
2
1
16
16
19
1
8
1
10
1
10
8
3
3
10
31
24
6
13
4
2
6
9
16
2
1
1
9
6
6
5
4
30
3
5
22
4
9
2
11
26
1
19
2
1
1
9
8
21
1
8
4
13
12
4
15
8
7
9
7
3
4
27
14
7
1
13
7
4
1
7
11
5
4
17
14
2
17
4
23
10
3
6
7
10
8
5
3
21
1
12
7
6
3
5
1
22
4
20
2
9
4
14
3
4
3
7
6
4
7
1
2
28
4
9
4
22
9
6
6
8
2
4
15
2
14
9
8
14
3
7
2
2
16
1
13
6
5
12
8
9
6
1
4
4
1
5
7
4
10
1
19
1
9
24
2
6
14
6
9
18
1
9
6
3
14
3
26
2
12
27
10
8
9
16
6
6
19
7
7
30
6
1
4
7
5
14
9
3
8
14
15
2
3
4
7
14
9
1
6
14
13
6
3
6
2
11
9
9
7
1
1
9
9
9
11
6
3
10
2
5
3
6
9
2
3
1
5
2
16
7
1
1
7
1
1
21
4
6
19
8
13
7
3
2
4
1
7
6
6
1
3
6
2
2
4
5
12
6
13
4
4
15
15
2
