#,Player Wins,Banker Wins,Ties,Avg Diff,Max Diff,Min Diff,Tie Index,Differences
1,28,30,2,19.0,19,19,"[26, 45]",[19]
2,26,31,3,11.0,19,3,"[18, 37, 40]","[19, 3]"
3,35,22,3,27.5,40,15,"[3, 43, 58]","[40, 15]"
4,26,30,4,14.0,21,4,"[0, 4, 25, 42]","[4, 21, 17]"
5,33,22,5,11.0,22,1,"[9, 31, 37, 38, 53]","[22, 6, 1, 15]"
6,30,24,6,8.8,28,1,"[1, 5, 6, 34, 43, 45]","[4, 1, 28, 9, 2]"
7,24,31,5,12.75,23,1,"[3, 26, 31, 53, 54]","[23, 5, 22, 1]"
8,23,31,6,4.8,11,2,"[32, 34, 37, 39, 45, 56]","[2, 3, 2, 6, 11]"
9,28,31,1,0,0,0,[28],[]
10,25,26,9,7.375,20,1,"[0, 20, 25, 27, 31, 41, 53, 54, 59]","[20, 5, 2, 4, 10, 12, 1, 5]"
11,28,28,4,7.0,14,2,"[26, 28, 33, 47]","[2, 5, 14]"
12,25,27,8,5.428571428571429,8,2,"[21, 26, 32, 34, 41, 49, 52, 59]","[5, 6, 2, 7, 8, 3, 7]"
13,27,24,9,6.625,13,2,"[3, 9, 16, 18, 23, 26, 39, 49, 56]","[6, 7, 2, 5, 3, 13, 10, 7]"
14,27,26,7,9.333333333333334,30,1,"[1, 11, 41, 44, 45, 50, 57]","[10, 30, 3, 1, 5, 7]"
15,27,30,3,5.5,9,2,"[43, 45, 54]","[2, 9]"
16,22,34,4,17.333333333333332,35,6,"[3, 14, 49, 55]","[11, 35, 6]"
17,28,26,6,10.0,17,3,"[9, 21, 24, 35, 52, 59]","[12, 3, 11, 17, 7]"
18,24,29,7,8.333333333333334,22,3,"[6, 28, 33, 39, 42, 48, 56]","[22, 5, 6, 3, 6, 8]"
19,34,19,7,7.833333333333333,30,3,"[3, 7, 10, 13, 43, 46, 50]","[4, 3, 3, 30, 3, 4]"
20,16,40,4,17.333333333333332,43,2,"[6, 13, 56, 58]","[7, 43, 2]"
21,23,30,7,7.833333333333333,27,1,"[8, 9, 36, 40, 43, 48, 55]","[1, 27, 4, 3, 5, 7]"
22,30,24,6,9.0,25,4,"[3, 10, 14, 18, 43, 48]","[7, 4, 4, 25, 5]"
23,27,28,5,9.5,17,2,"[5, 22, 24, 39, 43]","[17, 2, 15, 4]"
24,23,34,3,10.0,15,5,"[33, 48, 53]","[15, 5]"
25,27,28,5,8.25,16,1,"[3, 7, 23, 35, 36]","[4, 16, 12, 1]"
26,21,33,6,7.4,10,4,"[3, 9, 16, 26, 36, 40]","[6, 7, 10, 10, 4]"
27,29,26,5,11.25,28,1,"[0, 6, 16, 44, 45]","[6, 10, 28, 1]"
28,23,31,6,8.0,18,1,"[5, 19, 37, 38, 40, 45]","[14, 18, 1, 2, 5]"
29,29,26,5,8.0,19,1,"[2, 21, 31, 33, 34]","[19, 10, 2, 1]"
30,27,30,3,11.0,16,6,"[31, 47, 53]","[16, 6]"
31,24,28,8,7.571428571428571,18,1,"[6, 10, 27, 45, 46, 49, 52, 59]","[4, 17, 18, 1, 3, 3, 7]"
32,20,30,10,5.444444444444445,18,1,"[8, 11, 12, 30, 33, 40, 48, 51, 56, 57]","[3, 1, 18, 3, 7, 8, 3, 5, 1]"
33,27,25,8,7.571428571428571,13,1,"[3, 16, 17, 30, 36, 47, 53, 56]","[13, 1, 13, 6, 11, 6, 3]"
34,28,27,5,11.25,19,3,"[7, 20, 39, 42, 52]","[13, 19, 3, 10]"
35,23,32,5,5.5,10,1,"[33, 34, 39, 49, 55]","[1, 5, 10, 6]"
36,25,25,10,4.555555555555555,10,1,"[12, 14, 16, 17, 27, 30, 35, 41, 45, 53]","[2, 2, 1, 10, 3, 5, 6, 4, 8]"
37,31,22,7,6.333333333333333,11,3,"[4, 14, 20, 23, 27, 31, 42]","[10, 6, 3, 4, 4, 11]"
38,27,27,6,7.8,17,3,"[3, 16, 19, 22, 39, 42]","[13, 3, 3, 17, 3]"
39,26,32,2,13.0,13,13,"[8, 21]",[13]
40,26,25,9,6.75,15,1,"[4, 12, 13, 24, 27, 31, 39, 43, 58]","[8, 1, 11, 3, 4, 8, 4, 15]"
41,23,34,3,13.5,20,7,"[29, 36, 56]","[7, 20]"
42,31,22,7,2.8333333333333335,7,1,"[0, 1, 3, 5, 12, 13, 17]","[1, 2, 2, 7, 1, 4]"
43,28,30,2,10.0,10,10,"[41, 51]",[10]
44,25,28,7,7.0,10,1,"[1, 9, 19, 24, 25, 35, 43]","[8, 10, 5, 1, 10, 8]"
45,23,28,9,7.0,14,1,"[2, 9, 10, 18, 32, 34, 45, 53, 58]","[7, 1, 8, 14, 2, 11, 8, 5]"
46,22,32,6,10.2,16,3,"[7, 23, 39, 48, 55, 58]","[16, 16, 9, 7, 3]"
47,33,23,4,11.666666666666666,21,4,"[23, 27, 37, 58]","[4, 10, 21]"
48,27,25,8,7.0,14,2,"[5, 7, 14, 20, 26, 28, 40, 54]","[2, 7, 6, 6, 2, 12, 14]"
49,26,33,1,0,0,0,[46],[]
50,31,25,4,6.0,10,1,"[25, 35, 42, 43]","[10, 7, 1]"
51,28,27,5,13.0,36,2,"[5, 41, 43, 52, 57]","[36, 2, 9, 5]"
52,27,28,5,9.0,21,3,"[12, 18, 21, 42, 48]","[6, 3, 21, 6]"
53,27,29,4,7.666666666666667,12,5,"[4, 10, 22, 27]","[6, 12, 5]"
54,31,24,5,14.5,29,5,"[1, 9, 38, 54, 59]","[8, 29, 16, 5]"
55,29,26,5,5.25,9,2,"[9, 16, 19, 28, 30]","[7, 3, 9, 2]"
56,31,24,5,8.5,25,1,"[2, 6, 10, 11, 36]","[4, 4, 1, 25]"
57,25,31,4,12.666666666666666,22,1,"[2, 3, 18, 40]","[1, 15, 22]"
58,33,18,9,5.5,12,1,"[11, 15, 24, 28, 29, 35, 37, 43, 55]","[4, 9, 4, 1, 6, 2, 6, 12]"
59,29,24,7,9.0,22,1,"[2, 12, 17, 18, 21, 34, 56]","[10, 5, 1, 3, 13, 22]"
60,25,32,3,6.0,6,6,"[8, 14, 20]","[6, 6]"
