#,Player Wins,Banker Wins,Ties,Avg Diff,Max Diff,Min Diff,Tie Index,Differences
1,29,26,5,11.5,28,2,"[6, 17, 45, 47, 52]","[11, 28, 2, 5]"
2,27,30,3,16.5,32,1,"[1, 33, 34]","[32, 1]"
3,24,30,6,11.2,26,3,"[1, 11, 37, 40, 51, 57]","[10, 26, 3, 11, 6]"
4,28,31,1,0,0,0,[13],[]
5,22,26,12,5.090909090909091,10,1,"[3, 4, 13, 14, 15, 19, 22, 31, 35, 42, 49, 59]","[1, 9, 1, 1, 4, 3, 9, 4, 7, 7, 10]"
6,31,24,5,8.0,20,1,"[9, 10, 13, 21, 41]","[1, 3, 8, 20]"
7,27,26,7,8.5,14,3,"[4, 18, 26, 38, 45, 48, 55]","[14, 8, 12, 7, 3, 7]"
8,33,23,4,9.0,15,1,"[20, 35, 46, 47]","[15, 11, 1]"
9,26,25,9,6.625,28,1,"[5, 13, 20, 23, 24, 28, 56, 57, 58]","[8, 7, 3, 1, 4, 28, 1, 1]"
10,31,24,5,9.25,20,4,"[3, 9, 29, 36, 40]","[6, 20, 7, 4]"
11,26,27,7,8.833333333333334,15,1,"[2, 15, 16, 31, 41, 54, 55]","[13, 1, 15, 10, 13, 1]"
12,29,24,7,8.833333333333334,12,4,"[1, 13, 17, 26, 37, 45, 54]","[12, 4, 9, 11, 8, 9]"
13,23,30,7,7.333333333333333,14,1,"[11, 18, 30, 35, 36, 41, 55]","[7, 12, 5, 1, 5, 14]"
14,24,30,6,9.0,18,2,"[5, 15, 22, 24, 32, 50]","[10, 7, 2, 8, 18]"
15,25,26,9,5.0,14,1,"[6, 7, 8, 14, 27, 28, 29, 43, 46]","[1, 1, 6, 13, 1, 1, 14, 3]"
16,32,21,7,9.166666666666666,37,1,"[2, 3, 5, 12, 14, 20, 57]","[1, 2, 7, 2, 6, 37]"
17,22,32,6,6.8,23,1,"[0, 1, 2, 25, 29, 34]","[1, 1, 23, 4, 5]"
18,24,32,4,12.0,18,7,"[8, 19, 37, 44]","[11, 18, 7]"
19,30,22,8,6.142857142857143,10,4,"[5, 9, 13, 21, 31, 38, 43, 48]","[4, 4, 8, 10, 7, 5, 5]"
20,31,21,8,6.571428571428571,14,1,"[3, 12, 26, 28, 29, 39, 45, 49]","[9, 14, 2, 1, 10, 6, 4]"
21,29,26,5,2.25,4,1,"[12, 14, 15, 19, 21]","[2, 1, 4, 2]"
22,23,30,7,4.5,9,1,"[5, 10, 14, 20, 21, 23, 32]","[5, 4, 6, 1, 2, 9]"
23,28,30,2,4.0,4,4,"[53, 57]",[4]
24,27,23,10,4.555555555555555,15,1,"[6, 21, 33, 36, 40, 42, 43, 44, 46, 47]","[15, 12, 3, 4, 2, 1, 1, 2, 1]"
25,29,26,5,13.75,24,5,"[0, 24, 29, 37, 55]","[24, 5, 8, 18]"
26,26,27,7,7.0,21,1,"[7, 28, 29, 36, 42, 45, 49]","[21, 1, 7, 6, 3, 4]"
27,24,29,7,3.8333333333333335,12,1,"[25, 37, 41, 42, 45, 46, 48]","[12, 4, 1, 3, 1, 2]"
28,20,34,6,8.6,19,2,"[4, 6, 15, 26, 45, 47]","[2, 9, 11, 19, 2]"
29,30,24,6,6.8,19,1,"[19, 24, 26, 33, 34, 53]","[5, 2, 7, 1, 19]"
30,17,31,12,4.545454545454546,12,1,"[7, 9, 21, 22, 29, 31, 33, 34, 38, 48, 52, 57]","[2, 12, 1, 7, 2, 2, 1, 4, 10, 4, 5]"
31,26,28,6,10.0,14,7,"[7, 17, 27, 36, 43, 57]","[10, 10, 9, 7, 14]"
32,24,32,4,7.666666666666667,11,1,"[15, 26, 37, 38]","[11, 11, 1]"
33,24,34,2,40.0,40,40,"[10, 50]",[40]
34,36,21,3,17.5,27,8,"[16, 43, 51]","[27, 8]"
35,24,31,5,9.5,16,3,"[4, 16, 19, 35, 42]","[12, 3, 16, 7]"
36,29,27,4,14.0,39,1,"[13, 52, 53, 55]","[39, 1, 2]"
37,28,25,7,8.5,28,3,"[8, 13, 41, 48, 52, 56, 59]","[5, 28, 7, 4, 4, 3]"
38,25,31,4,12.0,19,3,"[10, 29, 32, 46]","[19, 3, 14]"
39,28,30,2,7.0,7,7,"[25, 32]",[7]
40,24,31,5,11.75,19,6,"[1, 20, 26, 33, 48]","[19, 6, 7, 15]"
41,25,30,5,11.25,21,5,"[1, 15, 20, 41, 46]","[14, 5, 21, 5]"
42,30,27,3,19.0,35,3,"[8, 11, 46]","[3, 35]"
43,15,39,6,7.8,19,3,"[8, 27, 30, 38, 44, 47]","[19, 3, 8, 6, 3]"
44,34,25,1,0,0,0,[8],[]
45,29,22,9,6.375,16,1,"[8, 11, 18, 23, 28, 44, 45, 58, 59]","[3, 7, 5, 5, 16, 1, 13, 1]"
46,25,31,4,10.666666666666666,23,2,"[5, 12, 35, 37]","[7, 23, 2]"
47,22,28,10,5.666666666666667,12,1,"[7, 18, 25, 37, 42, 47, 48, 55, 56, 58]","[11, 7, 12, 5, 5, 1, 7, 1, 2]"
48,28,28,4,10.0,16,5,"[21, 30, 35, 51]","[9, 5, 16]"
49,26,25,9,5.25,9,2,"[11, 13, 19, 22, 29, 34, 37, 44, 53]","[2, 6, 3, 7, 5, 3, 7, 9]"
50,26,27,7,5.166666666666667,16,1,"[1, 2, 18, 23, 26, 27, 32]","[1, 16, 5, 3, 1, 5]"
51,25,30,5,9.25,16,4,"[11, 27, 31, 35, 48]","[16, 4, 4, 13]"
52,27,26,7,9.333333333333334,23,3,"[0, 9, 12, 16, 30, 53, 56]","[9, 3, 4, 14, 23, 3]"
