diff
26
11
10
6
15
11
16
4
1
9
22
1
3
5
2
5
1
9
2
7
2
11
8
1
8
2
1
1
8
5
29
20
4
7
9
3
11
3
12
33
18
1
3
1
8
1
5
1
12
16
1
2
13
15
5
8
4
5
5
2
29
10
14
4
4
5
9
20
3
10
11
15
7
3
4
3
4
5
8
17
3
7
11
1
26
11
4
5
12
2
8
1
2
25
1
14
5
9
11
20
1
28
23
3
16
1
3
9
1
4
7
9
18
1
15
22
7
6
5
8
14
10
6
1
1
10
6
5
6
2
5
4
17
2
2
6
29
6
17
1
10
11
2
5
5
7
8
9
11
3
3
3
1
11
12
5
1
1
11
9
10
3
9
3
4
12
23
14
1
36
7
3
10
13
3
21
8
3
8
4
12
9
17
1
2
18
4
1
10
7
2
7
4
2
2
4
4
2
5
1
18
3
4
3
16
5
5
1
1
1
11
9
13
13
7
10
8
3
4
5
33
1
1
12
6
1
9
29
7
1
1
11
1
3
9
20
7
1
5
15
5
7
4
4
6
21
23
2
5
12
8
7
4
1
4
4
3
1
14
11
12
5
5
1
4
9
12
1
4
10
1
3
9
4
2
8
14
6
3
16
7
18
4
4
15
25
9
9
3
3
5
2
5
8
4
28
8
6
3
2
5
5
3
3
10
4
10
6
10
6
1
6
4
7
5
4
4
9
10
3
13
19
9
3
18
1
14
1
31
8
25
2
1
9
7
22
7
9
8
12
15
2
13
4
4
13
4
3
9
1
1
3
1
8
17
15
2
2
22
13
18
11
1
3
15
1
1
3
3
6
4
7
27
10
8
4
6
7
7
21
2
20
6
8
13
1
4
3
6
1
4
5
15
19
7
12
1
12
15
2
4
23
11
3
5
1
1
21
18
3
14
7
12
4
3
5
6
2
6
4
25
12
24
8
14
17
21
10
3
10
11
22
3
1
21
10
1
7
10
4
19
7
11
4
2
8
7
10
3
3
2
1
2
5
7
19
18
7
7
2
4
7
1
11
13
3
1
3
1
5
20
10
1
7
22
1
11
1
2
10
3
1
21
1
8
3
13
3
9
9
1
9
2
20
1
5
8
1
20
1
7
4
2
19
8
16
7
12
23
5
14
3
