diff
4
2
8
3
20
24
2
19
13
14
1
10
7
25
2
9
4
10
12
5
8
1
8
17
4
21
3
16
28
5
9
1
29
41
8
3
5
10
5
12
7
7
12
2
7
21
4
10
8
13
6
3
14
2
25
9
24
12
9
20
4
3
26
4
3
2
9
7
16
10
11
17
10
4
1
33
4
4
2
16
12
1
1
8
5
9
15
24
16
2
10
2
6
1
7
5
19
3
5
16
1
22
2
9
6
33
3
5
1
3
4
6
4
13
3
35
8
10
23
9
12
1
17
11
3
7
28
15
4
3
2
8
7
8
1
2
1
3
4
6
1
9
16
15
11
2
9
4
2
5
13
2
4
4
12
1
4
11
1
2
7
15
8
8
10
2
4
12
17
4
7
2
6
5
2
12
9
17
9
2
7
1
8
1
5
4
8
1
2
11
3
5
4
4
4
8
9
15
2
8
6
16
3
17
23
10
4
16
5
12
5
2
7
1
2
3
1
27
11
2
1
5
11
17
14
7
1
8
1
21
4
6
7
11
7
16
3
14
6
8
2
1
5
5
16
3
2
16
7
34
4
2
13
2
24
3
5
1
1
14
18
16
1
3
3
3
38
12
10
3
7
19
1
2
3
1
4
8
5
4
6
13
29
1
6
10
20
2
2
4
1
7
10
3
33
7
17
11
37
5
19
5
14
11
2
44
10
5
9
9
1
2
23
6
6
22
2
25
11
5
2
9
7
1
25
10
2
2
10
5
8
8
13
18
9
11
6
16
4
10
3
16
23
17
7
1
8
7
2
4
2
8
13
7
5
4
1
3
17
1
12
3
27
7
7
12
21
1
2
13
7
11
14
4
3
6
1
7
2
17
1
7
7
9
10
16
2
2
20
2
2
5
6
1
3
8
1
1
5
8
1
9
1
1
3
1
8
8
1
3
5
2
9
2
21
2
2
5
3
17
6
5
4
22
2
11
3
3
16
14
8
4
5
19
20
14
9
6
4
13
16
18
