#,Player Wins,Banker Wins,Ties,Avg Diff,Max Diff,Min Diff,Tie Index,Differences
36,24,32,4,8.333333333333334,15,1,"[11, 26, 27, 36]","[15, 1, 9]"
37,22,29,9,5.375,8,2,"[7, 15, 21, 27, 32, 37, 40, 48, 50]","[8, 6, 6, 5, 5, 3, 8, 2]"
38,21,27,12,5.2727272727272725,13,2,"[1, 4, 8, 13, 26, 30, 34, 37, 39, 45, 48, 59]","[3, 4, 5, 13, 4, 4, 3, 2, 6, 3, 11]"
39,24,28,8,7.428571428571429,25,1,"[1, 8, 15, 18, 43, 44, 45, 53]","[7, 7, 3, 25, 1, 1, 8]"
40,28,23,9,6.75,19,1,"[1, 2, 14, 20, 30, 31, 34, 36, 55]","[1, 12, 6, 10, 1, 3, 2, 19]"
41,29,26,5,9.5,15,3,"[20, 26, 41, 44, 58]","[6, 15, 3, 14]"
42,30,28,2,3.0,3,3,"[12, 15]",[3]
43,22,31,7,7.833333333333333,11,3,"[0, 11, 19, 22, 32, 42, 47]","[11, 8, 3, 10, 10, 5]"
44,23,30,7,8.833333333333334,19,2,"[4, 17, 25, 31, 33, 52, 57]","[13, 8, 6, 2, 19, 5]"
45,24,33,3,22.0,36,8,"[15, 23, 59]","[8, 36]"
46,23,31,6,8.4,12,3,"[17, 29, 38, 41, 50, 59]","[12, 9, 3, 9, 9]"
47,24,30,6,5.2,13,1,"[21, 34, 35, 37, 43, 47]","[13, 1, 2, 6, 4]"
48,26,24,10,6.555555555555555,25,3,"[0, 4, 29, 35, 38, 42, 47, 53, 56, 59]","[4, 25, 6, 3, 4, 5, 6, 3, 3]"
49,30,24,6,10.2,16,2,"[2, 15, 17, 33, 48, 53]","[13, 2, 16, 15, 5]"
50,26,33,1,0,0,0,[22],[]
51,29,27,4,13.0,29,1,"[18, 27, 28, 57]","[9, 1, 29]"
52,25,29,6,6.8,15,1,"[17, 32, 40, 41, 46, 51]","[15, 8, 1, 5, 5]"
53,29,27,4,12.666666666666666,19,4,"[16, 31, 35, 54]","[15, 4, 19]"
54,26,29,5,8.75,14,1,"[9, 10, 22, 36, 44]","[1, 12, 14, 8]"
55,31,23,6,9.8,25,1,"[9, 24, 29, 54, 57, 58]","[15, 5, 25, 3, 1]"
56,23,33,4,13.666666666666666,16,10,"[6, 22, 32, 47]","[16, 10, 15]"
57,26,30,4,14.666666666666666,20,5,"[8, 13, 32, 52]","[5, 19, 20]"
58,32,22,6,9.0,15,1,"[2, 7, 19, 20, 35, 47]","[5, 12, 1, 15, 12]"
59,23,30,7,9.333333333333334,20,2,"[1, 21, 23, 38, 47, 53, 57]","[20, 2, 15, 9, 6, 4]"
60,28,27,5,8.0,15,4,"[20, 35, 40, 48, 52]","[15, 5, 8, 4]"
61,28,26,6,9.6,18,2,"[8, 15, 17, 26, 44, 56]","[7, 2, 9, 18, 12]"
62,28,27,5,14.0,17,8,"[1, 15, 23, 40, 57]","[14, 8, 17, 17]"
63,34,24,2,27.0,27,27,"[27, 54]",[27]
64,26,28,6,10.2,24,3,"[8, 19, 24, 32, 35, 59]","[11, 5, 8, 3, 24]"
65,27,26,7,7.666666666666667,12,2,"[3, 15, 21, 32, 42, 47, 49]","[12, 6, 11, 10, 5, 2]"
66,27,26,7,5.333333333333333,15,1,"[2, 17, 18, 22, 26, 27, 34]","[15, 1, 4, 4, 1, 7]"
67,27,28,5,3.75,9,1,"[15, 17, 18, 27, 30]","[2, 1, 9, 3]"
68,28,28,4,15.666666666666666,31,2,"[5, 19, 21, 52]","[14, 2, 31]"
69,21,30,9,6.0,16,1,"[11, 27, 33, 41, 42, 44, 50, 52, 59]","[16, 6, 8, 1, 2, 6, 2, 7]"
70,26,23,11,5.5,13,1,"[2, 15, 17, 24, 30, 38, 39, 44, 47, 52, 57]","[13, 2, 7, 6, 8, 1, 5, 3, 5, 5]"
71,27,26,7,7.166666666666667,14,1,"[6, 16, 17, 31, 32, 35, 49]","[10, 1, 14, 1, 3, 14]"
72,31,24,5,10.5,19,1,"[17, 18, 26, 40, 59]","[1, 8, 14, 19]"
73,29,27,4,11.666666666666666,12,11,"[18, 30, 42, 53]","[12, 12, 11]"
74,18,37,5,12.5,23,3,"[6, 16, 30, 33, 56]","[10, 14, 3, 23]"
75,23,31,6,11.4,32,5,"[2, 9, 15, 47, 54, 59]","[7, 6, 32, 7, 5]"
76,21,35,4,11.666666666666666,24,1,"[4, 14, 38, 39]","[10, 24, 1]"
77,34,21,5,8.25,12,6,"[15, 23, 30, 42, 48]","[8, 7, 12, 6]"
78,24,29,7,8.666666666666666,24,2,"[6, 8, 20, 23, 30, 34, 58]","[2, 12, 3, 7, 4, 24]"
79,22,28,10,5.888888888888889,14,1,"[6, 12, 22, 24, 38, 49, 50, 52, 58, 59]","[6, 10, 2, 14, 11, 1, 2, 6, 1]"
80,26,31,3,10.0,16,4,"[27, 43, 47]","[16, 4]"
81,20,34,6,11.6,23,1,"[1, 24, 41, 42, 54, 59]","[23, 17, 1, 12, 5]"
82,32,24,4,10.0,13,8,"[1, 10, 18, 31]","[9, 8, 13]"
83,23,26,11,4.9,14,1,"[8, 12, 16, 17, 24, 28, 33, 37, 42, 43, 57]","[4, 4, 1, 7, 4, 5, 4, 5, 1, 14]"
84,27,29,4,12.666666666666666,27,5,"[19, 24, 30, 57]","[5, 6, 27]"
85,27,27,6,9.6,22,1,"[1, 4, 11, 12, 27, 49]","[3, 7, 1, 15, 22]"
86,31,21,8,6.857142857142857,24,1,"[5, 29, 33, 34, 39, 44, 49, 53]","[24, 4, 1, 5, 5, 5, 4]"
87,25,24,11,4.7,11,1,"[6, 14, 21, 22, 33, 37, 44, 47, 49, 50, 53]","[8, 7, 1, 11, 4, 7, 3, 2, 1, 3]"
88,33,21,6,9.6,16,7,"[7, 17, 24, 32, 48, 55]","[10, 7, 8, 16, 7]"
89,30,24,6,7.6,19,3,"[17, 20, 24, 43, 47, 55]","[3, 4, 19, 4, 8]"
90,25,29,6,7.6,14,2,"[9, 17, 31, 38, 40, 47]","[8, 14, 7, 2, 7]"
91,22,32,6,7.2,20,1,"[15, 20, 26, 30, 31, 51]","[5, 6, 4, 1, 20]"
92,19,32,9,6.375,29,1,"[0, 29, 31, 38, 43, 46, 48, 49, 51]","[29, 2, 7, 5, 3, 2, 1, 2]"
93,29,28,3,11.5,13,10,"[1, 11, 24]","[10, 13]"
94,30,24,6,10.2,23,2,"[2, 6, 21, 44, 51, 53]","[4, 15, 23, 7, 2]"
95,23,35,2,51.0,51,51,"[5, 56]",[51]
96,22,30,8,5.714285714285714,15,1,"[14, 19, 27, 42, 50, 51, 53, 54]","[5, 8, 15, 8, 1, 2, 1]"
97,32,23,5,11.75,24,2,"[0, 14, 16, 40, 47]","[14, 2, 24, 7]"
98,37,18,5,9.0,17,2,"[4, 18, 20, 23, 40]","[14, 2, 3, 17]"
99,31,27,2,14.0,14,14,"[4, 18]",[14]
100,22,33,5,12.75,24,3,"[2, 11, 35, 50, 53]","[9, 24, 15, 3]"
