Player Wins,Banker Wins,Ties,Avg Diff,Max Diff,Min Diff,Tie Index,Differences
135,34,23,3,9.5,15,4,"[8, 23, 27]","[15, 4]"
136,30,26,4,17.0,27,10,"[0, 10, 24, 51]","[10, 14, 27]"
137,27,28,5,12.25,19,6,"[8, 14, 22, 41, 57]","[6, 8, 19, 16]"
138,32,21,7,7.166666666666667,16,1,"[8, 12, 23, 39, 40, 43, 51]","[4, 11, 16, 1, 3, 8]"
139,26,28,6,7.8,16,3,"[1, 4, 7, 23, 37, 40]","[3, 3, 16, 14, 3]"
140,26,26,8,6.714285714285714,13,1,"[6, 7, 9, 22, 29, 37, 46, 53]","[1, 2, 13, 7, 8, 9, 7]"
141,28,28,4,10.0,22,2,"[8, 30, 36, 38]","[22, 6, 2]"
142,29,23,8,7.857142857142857,25,1,"[2, 12, 37, 41, 47, 48, 49, 57]","[10, 25, 4, 6, 1, 1, 8]"
143,31,23,6,6.4,22,1,"[20, 26, 28, 29, 30, 52]","[6, 2, 1, 1, 22]"
144,34,21,5,9.0,19,2,"[18, 28, 30, 35, 54]","[10, 2, 5, 19]"
145,30,24,6,8.4,16,4,"[5, 15, 21, 25, 41, 47]","[10, 6, 4, 16, 6]"
146,32,21,7,8.833333333333334,20,2,"[5, 7, 17, 26, 46, 52, 58]","[2, 10, 9, 20, 6, 6]"
147,26,29,5,11.0,25,3,"[12, 37, 40, 47, 56]","[25, 3, 7, 9]"
148,22,33,5,12.75,24,7,"[7, 31, 38, 45, 58]","[24, 7, 7, 13]"
149,29,26,5,12.5,24,6,"[9, 33, 41, 47, 59]","[24, 8, 6, 12]"
150,33,20,7,8.666666666666666,34,2,"[3, 6, 13, 17, 51, 53, 55]","[3, 7, 4, 34, 2, 2]"
151,27,31,2,33.0,33,33,"[13, 46]",[33]
152,25,26,9,6.625,13,1,"[5, 18, 24, 32, 34, 43, 47, 57, 58]","[13, 6, 8, 2, 9, 4, 10, 1]"
153,28,29,3,22.5,25,20,"[1, 21, 46]","[20, 25]"
154,25,31,4,9.0,19,4,"[31, 50, 54, 58]","[19, 4, 4]"
155,23,33,4,10.666666666666666,20,3,"[25, 34, 54, 57]","[9, 20, 3]"
156,29,26,5,10.5,28,1,"[12, 17, 25, 53, 54]","[5, 8, 28, 1]"
157,29,27,4,15.333333333333334,27,9,"[1, 28, 37, 47]","[27, 9, 10]"
158,24,33,3,8.0,11,5,"[10, 15, 26]","[5, 11]"
159,27,26,7,9.333333333333334,22,3,"[1, 5, 10, 20, 42, 54, 57]","[4, 5, 10, 22, 12, 3]"
160,29,23,8,7.428571428571429,12,3,"[1, 7, 10, 21, 33, 39, 44, 53]","[6, 3, 11, 12, 6, 5, 9]"
161,29,26,5,4.5,8,1,"[41, 44, 52, 58, 59]","[3, 8, 6, 1]"
162,30,22,8,6.714285714285714,14,1,"[8, 12, 23, 26, 40, 42, 43, 55]","[4, 11, 3, 14, 2, 1, 12]"
163,20,32,8,5.285714285714286,8,2,"[12, 18, 26, 28, 36, 38, 41, 49]","[6, 8, 2, 8, 2, 3, 8]"
164,23,31,6,11.4,17,4,"[0, 17, 26, 38, 42, 57]","[17, 9, 12, 4, 15]"
165,26,30,4,15.0,34,5,"[9, 43, 48, 54]","[34, 5, 6]"
166,29,26,5,14.75,28,1,"[0, 12, 30, 31, 59]","[12, 18, 1, 28]"
167,32,25,3,25.5,27,24,"[7, 34, 58]","[27, 24]"
168,25,32,3,24.0,46,2,"[2, 4, 50]","[2, 46]"
169,27,25,8,7.857142857142857,35,1,"[2, 11, 14, 16, 19, 20, 22, 57]","[9, 3, 2, 3, 1, 2, 35]"
170,28,25,7,9.166666666666666,26,1,"[3, 9, 13, 14, 40, 49, 58]","[6, 4, 1, 26, 9, 9]"
171,30,26,4,14.333333333333334,16,13,"[2, 15, 31, 45]","[13, 16, 14]"
172,23,29,8,6.142857142857143,15,1,"[0, 6, 11, 14, 24, 39, 40, 43]","[6, 5, 3, 10, 15, 1, 3]"
173,33,23,4,9.666666666666666,13,6,"[30, 40, 53, 59]","[10, 13, 6]"
174,27,28,5,5.75,7,3,"[3, 10, 13, 19, 26]","[7, 3, 6, 7]"
