#,Player Wins,Banker Wins,Ties,Avg Diff,Max Diff,Min Diff,Tie Index,Differences
1,22,30,8,5.714285714285714,22,1,"[12, 17, 21, 22, 28, 50, 51, 52]","[5, 4, 1, 6, 22, 1, 1]"
2,29,21,10,4.666666666666667,10,1,"[16, 22, 25, 26, 28, 38, 41, 51, 56, 58]","[6, 3, 1, 2, 10, 3, 10, 5, 2]"
3,26,28,6,5.6,11,1,"[11, 12, 20, 31, 38, 39]","[1, 8, 11, 7, 1]"
4,32,22,6,6.2,14,1,"[6, 7, 10, 15, 23, 37]","[1, 3, 5, 8, 14]"
5,30,27,3,16.0,23,9,"[12, 35, 44]","[23, 9]"
6,25,31,4,8.333333333333334,11,4,"[29, 33, 44, 54]","[4, 11, 10]"
7,28,26,6,6.2,12,2,"[0, 6, 14, 17, 19, 31]","[6, 8, 3, 2, 12]"
8,31,23,6,6.4,21,1,"[13, 34, 35, 37, 39, 45]","[21, 1, 2, 2, 6]"
9,33,24,3,1.5,2,1,"[46, 48, 49]","[2, 1]"
10,25,25,10,5.777777777777778,15,2,"[6, 10, 13, 28, 43, 46, 52, 54, 56, 58]","[4, 3, 15, 15, 3, 6, 2, 2, 2]"
11,35,20,5,10.5,18,4,"[14, 18, 34, 38, 56]","[4, 16, 4, 18]"
12,25,30,5,11.75,32,2,"[5, 10, 12, 20, 52]","[5, 2, 8, 32]"
13,27,27,6,7.2,12,2,"[3, 15, 26, 32, 34, 39]","[12, 11, 6, 2, 5]"
14,20,34,6,10.4,17,4,"[6, 22, 29, 37, 41, 58]","[16, 7, 8, 4, 17]"
15,23,31,6,10.0,17,2,"[8, 25, 37, 51, 53, 58]","[17, 12, 14, 2, 5]"
16,24,30,6,10.2,22,1,"[1, 23, 33, 34, 43, 52]","[22, 10, 1, 9, 9]"
17,27,26,7,7.166666666666667,13,2,"[3, 5, 9, 18, 20, 33, 46]","[2, 4, 9, 2, 13, 13]"
18,28,25,7,8.5,19,3,"[2, 11, 18, 21, 40, 46, 53]","[9, 7, 3, 19, 6, 7]"
19,31,21,8,6.714285714285714,20,1,"[8, 10, 18, 19, 29, 49, 51, 55]","[2, 8, 1, 10, 20, 2, 4]"
20,28,24,8,7.857142857142857,13,1,"[1, 11, 22, 24, 32, 45, 55, 56]","[10, 11, 2, 8, 13, 10, 1]"
21,31,26,3,15.0,22,8,"[28, 50, 58]","[22, 8]"
22,26,29,5,4.5,8,1,"[35, 43, 44, 47, 53]","[8, 1, 3, 6]"
23,34,22,4,8.333333333333334,16,4,"[34, 38, 54, 59]","[4, 16, 5]"
24,25,27,8,7.428571428571429,22,2,"[5, 27, 29, 34, 36, 39, 45, 57]","[22, 2, 5, 2, 3, 6, 12]"
25,26,27,7,8.5,18,1,"[4, 11, 12, 26, 44, 48, 55]","[7, 1, 14, 18, 4, 7]"
26,24,26,10,5.666666666666667,15,1,"[5, 6, 14, 19, 21, 29, 35, 37, 41, 56]","[1, 8, 5, 2, 8, 6, 2, 4, 15]"
27,23,30,7,6.166666666666667,18,1,"[22, 30, 48, 50, 55, 56, 59]","[8, 18, 2, 5, 1, 3]"
28,26,27,7,8.5,15,2,"[4, 15, 30, 41, 43, 45, 55]","[11, 15, 11, 2, 2, 10]"
29,28,29,3,12.5,24,1,"[8, 32, 33]","[24, 1]"
30,22,29,9,6.5,27,1,"[4, 6, 12, 13, 14, 22, 49, 51, 56]","[2, 6, 1, 1, 8, 27, 2, 5]"
31,27,29,4,17.333333333333332,26,11,"[1, 16, 42, 53]","[15, 26, 11]"
32,30,25,5,8.5,16,5,"[1, 6, 22, 29, 35]","[5, 16, 7, 6]"
33,19,28,13,4.583333333333333,12,1,"[1, 9, 11, 18, 19, 23, 25, 28, 30, 39, 43, 44, 56]","[8, 2, 7, 1, 4, 2, 3, 2, 9, 4, 1, 12]"
34,25,30,5,5.25,14,2,"[29, 43, 45, 48, 50]","[14, 2, 3, 2]"
