#,Player Wins,Banker Wins,Ties,Avg Diff,Max Diff,Min Diff,Tie Index,Differences
1,28,29,3,16.5,30,3,"[20, 23, 53]","[3, 30]"
2,25,27,8,5.857142857142857,14,1,"[10, 21, 22, 29, 30, 44, 46, 51]","[11, 1, 7, 1, 14, 2, 5]"
3,27,26,7,9.333333333333334,23,1,"[1, 2, 7, 16, 19, 42, 57]","[1, 5, 9, 3, 23, 15]"
4,34,19,7,9.5,22,4,"[0, 12, 18, 24, 31, 53, 57]","[12, 6, 6, 7, 22, 4]"
5,29,28,3,8.5,15,2,"[36, 51, 53]","[15, 2]"
6,31,22,7,7.666666666666667,18,1,"[12, 13, 20, 31, 49, 53, 58]","[1, 7, 11, 18, 4, 5]"
7,21,29,10,6.222222222222222,12,1,"[3, 9, 10, 14, 22, 31, 43, 45, 55, 59]","[6, 1, 4, 8, 9, 12, 2, 10, 4]"
8,26,28,6,10.2,16,8,"[8, 16, 24, 34, 43, 59]","[8, 8, 10, 9, 16]"
9,24,31,5,11.0,26,4,"[4, 8, 13, 22, 48]","[4, 5, 9, 26]"
10,28,22,10,5.444444444444445,14,1,"[7, 15, 16, 28, 33, 35, 49, 51, 54, 56]","[8, 1, 12, 5, 2, 14, 2, 3, 2]"
11,25,29,6,4.6,8,1,"[34, 40, 48, 49, 54, 57]","[6, 8, 1, 5, 3]"
12,27,24,9,6.375,16,1,"[8, 14, 30, 31, 33, 44, 53, 54, 59]","[6, 16, 1, 2, 11, 9, 1, 5]"
13,29,24,7,3.8333333333333335,14,1,"[6, 7, 8, 22, 25, 27, 29]","[1, 1, 14, 3, 2, 2]"
14,32,25,3,7.5,10,5,"[41, 46, 56]","[5, 10]"
15,26,29,5,6.75,17,1,"[0, 2, 3, 10, 27]","[2, 1, 7, 17]"
16,26,28,6,8.0,24,1,"[14, 15, 39, 44, 48, 54]","[1, 24, 5, 4, 6]"
17,31,23,6,9.8,20,2,"[9, 29, 32, 38, 40, 58]","[20, 3, 6, 2, 18]"
18,24,32,4,13.333333333333334,21,6,"[2, 15, 36, 42]","[13, 21, 6]"
19,19,35,6,9.4,26,3,"[12, 16, 19, 45, 56, 59]","[4, 3, 26, 11, 3]"
20,28,27,5,5.75,11,1,"[23, 25, 34, 35, 46]","[2, 9, 1, 11]"
21,31,25,4,9.0,17,1,"[28, 29, 46, 55]","[1, 17, 9]"
22,23,31,6,8.2,15,2,"[14, 24, 26, 38, 53, 55]","[10, 2, 12, 15, 2]"
23,30,23,7,9.5,17,2,"[0, 5, 22, 24, 30, 40, 57]","[5, 17, 2, 6, 10, 17]"
24,24,26,10,6.333333333333333,18,2,"[1, 19, 28, 32, 36, 38, 45, 50, 53, 58]","[18, 9, 4, 4, 2, 7, 5, 3, 5]"
25,32,25,3,17.0,20,14,"[7, 21, 41]","[14, 20]"
26,22,34,4,7.666666666666667,10,6,"[24, 34, 40, 47]","[10, 6, 7]"
27,29,26,5,8.25,21,1,"[10, 31, 33, 34, 43]","[21, 2, 1, 9]"
28,21,29,10,4.0,9,1,"[5, 12, 14, 19, 28, 31, 35, 37, 38, 41]","[7, 2, 5, 9, 3, 4, 2, 1, 3]"
