diff
3
4
21
3
15
1
5
19
3
6
25
15
7
1
4
20
2
17
3
12
2
12
20
6
11
3
3
17
5
7
9
12
15
3
5
6
2
1
1
6
11
9
31
1
15
4
8
12
12
4
3
24
3
10
3
10
12
16
3
25
17
17
2
14
1
9
17
2
2
23
3
17
1
1
34
2
12
3
17
3
13
7
3
8
14
6
3
20
8
10
3
12
5
8
11
10
1
15
27
11
2
18
2
2
1
3
9
2
2
8
2
34
3
30
5
1
1
8
13
8
1
3
4
24
3
3
2
16
12
1
12
9
12
12
1
22
20
25
1
9
18
9
5
15
3
1
22
5
2
2
7
10
1
11
9
1
20
2
1
13
38
1
15
2
25
4
7
10
15
21
13
1
15
6
6
9
4
7
3
30
4
4
36
9
5
8
7
1
28
1
35
3
10
1
14
1
8
8
7
8
8
19
5
2
2
20
2
11
9
15
1
33
4
5
6
6
3
4
2
3
3
11
8
7
1
3
2
2
13
11
1
22
5
13
3
5
5
9
4
12
10
4
19
5
2
21
24
18
2
20
1
3
13
1
16
10
7
3
2
1
3
29
4
11
2
3
1
2
2
5
13
19
3
3
11
1
1
11
2
9
11
7
2
5
14
4
5
2
10
1
13
1
9
1
23
8
1
6
5
21
3
2
9
4
6
5
24
14
7
3
1
12
1
10
5
11
2
29
10
6
2
1
13
3
2
8
6
1
1
1
11
7
1
1
1
3
14
7
1
31
5
6
1
6
1
21
5
12
5
6
22
3
8
5
9
5
13
8
6
5
19
7
1
23
13
17
4
6
1
5
4
1
9
1
9
10
2
1
4
10
9
22
14
9
11
14
6
2
6
5
3
3
9
3
4
14
9
17
13
14
19
8
2
3
2
1
7
19
8
11
3
4
1
2
1
4
7
4
4
9
10
4
6
11
1
23
8
1
3
7
9
3
20
1
16
9
9
6
9
9
1
10
5
3
19
3
6
2
2
2
2
45
3
15
9
5
2
23
3
2
5
17
26
5
4
14
9
3
9
14
1
9
8
2
13
8
2
3
3
17
12
