diff
16
24
6
15
1
20
10
14
7
9
5
21
4
31
14
4
2
5
2
9
1
22
2
10
3
40
6
2
31
13
7
3
7
1
20
25
14
1
5
17
6
1
5
2
16
6
3
12
5
9
1
20
14
3
10
7
9
2
10
8
12
