diff
1
32
25
12
3
20
1
2
3
2
12
4
3
13
1
10
15
4
1
7
19
7
16
16
6
3
6
11
36
1
6
6
2
25
5
13
5
1
8
1
11
30
6
10
16
4
1
7
49
18
3
2
6
3
5
9
18
11
8
14
13
26
1
4
8
22
23
17
19
7
8
17
7
10
1
13
5
11
11
14
8
1
2
2
7
16
3
15
23
6
1
8
3
7
8
3
2
3
7
12
15
1
5
1
8
21
9
5
6
3
26
1
8
9
6
20
9
1
9
10
3
10
11
2
7
1
39
4
2
4
10
22
3
4
23
7
3
1
7
5
10
3
8
4
12
3
5
3
2
2
1
16
2
9
4
10
7
3
11
2
8
15
1
6
14
5
1
2
21
6
8
21
9
6
24
2
31
11
3
11
5
14
1
2
3
1
7
12
19
5
1
5
1
5
3
7
10
12
26
11
9
12
9
7
1
26
4
3
3
10
9
1
11
12
1
22
13
5
3
12
3
30
10
5
3
19
10
4
3
1
2
3
6
25
4
6
1
6
3
10
25
18
8
12
3
3
5
8
12
8
14
16
2
3
12
3
2
4
1
15
13
3
5
14
6
24
18
8
13
31
26
2
7
12
3
1
10
5
8
10
9
7
30
16
1
18
4
3
1
10
7
8
5
11
10
3
21
8
15
5
3
2
1
12
8
1
5
2
3
3
14
7
3
2
6
1
8
11
23
1
13
6
1
9
25
5
4
2
14
2
3
1
8
7
16
17
21
2
2
4
3
5
3
4
6
28
3
5
4
5
1
19
1
4
6
6
21
4
19
3
5
8
1
1
4
10
5
26
6
1
6
3
7
4
6
9
4
3
18
2
1
6
17
11
14
3
13
4
4
4
5
9
17
11
3
1
3
2
11
3
3
10
8
4
3
7
6
33
4
1
16
14
7
2
14
12
10
4
5
8
6
9
16
12
3
2
1
10
3
6
7
4
1
2
5
4
7
8
2
9
2
12
12
3
9
4
7
4
6
1
1
12
7
4
5
21
5
11
13
2
7
8
3
21
1
4
6
13
4
7
26
1
12
12
7
3
8
4
5
26
12
3
3
5
1
33
16
8
12
49
