diff
16
8
25
9
3
5
6
4
5
1
4
18
8
10
3
28
1
9
6
4
10
7
13
2
9
2
13
15
12
17
7
13
11
1
39
1
1
5
7
8
29
16
12
4
12
10
27
9
3
8
11
19
9
14
4
8
1
6
4
38
