#,Player Wins,Banker Wins,Ties,Avg Diff,Max Diff,Min Diff,Tie Index,Differences
86,26,27,7,9.0,16,1,"[0, 1, 17, 31, 38, 40, 54]","[1, 16, 14, 7, 2, 14]"
87,25,30,5,7.75,12,4,"[25, 37, 47, 51, 56]","[12, 10, 4, 5]"
88,27,27,6,10.2,16,6,"[8, 16, 22, 31, 47, 59]","[8, 6, 9, 16, 12]"
89,24,25,11,3.9,10,1,"[17, 20, 22, 23, 33, 36, 42, 49, 53, 54, 56]","[3, 2, 1, 10, 3, 6, 7, 4, 1, 2]"
90,25,26,9,6.125,12,2,"[5, 10, 14, 21, 29, 31, 40, 42, 54]","[5, 4, 7, 8, 2, 9, 2, 12]"
91,31,20,9,5.75,12,1,"[7, 19, 22, 31, 35, 42, 46, 52, 53]","[12, 3, 9, 4, 7, 4, 6, 1]"
92,22,31,7,8.333333333333334,21,1,"[5, 6, 18, 25, 29, 34, 55]","[1, 12, 7, 4, 5, 21]"
93,30,23,7,7.666666666666667,13,2,"[2, 7, 18, 31, 33, 40, 48]","[5, 11, 13, 2, 7, 8]"
94,25,28,7,8.0,21,1,"[6, 9, 30, 31, 35, 41, 54]","[3, 21, 1, 4, 6, 13]"
95,24,31,5,9.5,26,1,"[20, 24, 31, 57, 58]","[4, 7, 26, 1]"
96,24,29,7,7.666666666666667,12,3,"[13, 25, 37, 44, 47, 55, 59]","[12, 12, 7, 3, 8, 4]"
97,25,28,7,9.0,26,3,"[4, 9, 35, 47, 50, 53, 58]","[5, 26, 12, 3, 3, 5]"
98,30,27,3,17.0,33,1,"[12, 13, 46]","[1, 33]"
99,32,24,4,12.0,16,8,"[8, 24, 32, 44]","[16, 8, 12]"
100,30,28,2,49.0,49,49,"[6, 55]",[49]
