diff
31
14
10
3
26
6
1
8
2
9
2
6
1
16
5
4
6
11
4
7
6
10
24
11
11
18
3
2
12
1
18
1
2
7
17
3
6
6
15
1
20
7
7
8
1
2
6
9
9
9
1
5
16
9
6
7
4
18
9
1
16
1
23
5
4
3
1
2
3
11
2
25
8
12
5
14
1
5
1
1
12
9
9
4
13
16
19
5
1
13
10
9
19
2
5
2
3
3
8
1
10
1
14
10
14
26
2
1
29
1
20
17
5
1
1
4
20
10
1
2
8
5
1
12
2
11
2
1
1
2
11
4
13
10
8
3
5
8
1
7
1
6
10
4
6
16
5
1
1
14
3
12
12
1
25
4
9
7
5
4
5
2
25
7
31
3
9
39
1
8
3
11
26
2
33
12
5
4
3
9
13
9
7
3
5
14
8
4
11
4
10
7
3
1
11
2
9
8
2
2
12
2
7
2
4
1
3
11
3
1
12
7
8
1
8
7
3
2
26
1
11
1
15
1
25
5
5
7
11
17
1
4
8
1
1
1
5
3
13
15
20
6
1
3
8
5
6
1
3
5
4
8
8
11
7
14
1
1
12
1
6
6
7
5
22
1
3
6
4
8
17
8
5
12
7
4
1
2
17
11
11
7
1
2
4
3
1
9
6
6
7
5
9
4
3
3
1
15
9
4
15
2
3
8
1
19
7
5
9
10
4
3
20
17
2
1
9
3
9
1
17
6
1
1
17
3
15
1
1
2
1
35
1
11
23
1
1
3
3
5
3
14
23
3
10
11
5
21
7
7
15
10
8
13
15
6
10
24
2
17
1
15
11
2
2
32
9
9
6
5
6
6
4
1
1
5
7
17
3
8
3
10
6
2
2
46
5
6
6
3
1
14
5
10
1
3
1
2
1
1
2
3
7
39
2
2
4
3
21
16
8
1
40
8
2
3
25
13
5
1
30
21
28
3
1
3
3
7
22
2
12
13
8
2
9
16
5
13
16
37
17
15
5
17
8
2
1
3
5
2
13
7
14
25
2
25
4
18
11
4
4
7
4
9
1
14
20
2
1
4
3
9
9
18
6
21
7
1
34
9
7
4
4
20
27
4
18
5
16
14
4
5
2
3
3
5
