diff
12
5
10
10
1
15
4
21
3
6
4
11
3
4
8
21
2
10
16
12
9
1
1
8
46
5
1
9
3
6
1
4
5
2
4
7
15
31
9
2
27
3
2
14
4
5
1
14
14
4
14
27
15
11
5
3
25
10
35
5
18
5
1
14
4
1
9
2
2
2
8
24
4
11
5
33
38
16
5
9
25
14
25
12
6
2
27
2
20
7
6
12
2
14
9
6
2
10
2
18
19
8
13
1
12
8
1
3
10
14
7
39
8
1
1
8
8
15
4
1
6
22
6
3
4
8
1
33
3
1
20
1
5
1
14
11
7
3
4
34
3
9
1
4
15
11
26
2
14
8
8
7
5
1
2
8
6
11
5
4
13
3
1
11
10
2
20
2
8
16
1
8
5
17
21
3
1
2
1
6
22
5
2
5
7
1
7
13
6
12
15
2
12
9
4
9
2
1
13
12
2
5
2
2
14
1
33
2
15
13
9
9
2
5
12
25
26
6
8
8
6
3
10
1
4
13
20
6
2
6
2
7
1
7
2
16
8
2
18
13
19
22
4
2
2
5
14
42
4
1
5
2
36
9
8
8
12
10
2
18
7
3
20
13
7
11
12
25
16
3
11
1
6
1
39
11
1
7
3
11
12
2
5
11
1
14
1
2
7
3
22
3
19
1
1
15
22
1
4
7
1
4
9
15
7
13
3
1
10
25
3
3
1
4
20
8
3
2
6
38
1
2
16
1
16
8
3
1
10
23
1
2
19
18
14
5
17
1
6
5
2
11
22
4
15
7
15
4
6
4
20
1
11
4
3
9
1
9
15
5
21
9
27
20
1
2
1
3
1
5
1
1
3
2
7
1
9
11
11
17
14
2
17
5
12
13
5
10
1
27
10
4
1
5
24
2
5
10
9
2
36
2
17
1
6
7
14
1
2
14
1
10
13
10
5
1
6
18
39
5
3
18
1
1
1
2
5
4
4
13
6
4
6
1
6
9
8
16
2
16
15
8
9
20
3
1
11
