#,Player Wins,Banker Wins,Ties,Avg Diff,Max Diff,Min Diff,Tie Index,Differences
1,29,21,10,4.222222222222222,17,1,"[10, 27, 31, 35, 36, 43, 44, 45, 47, 48]","[17, 4, 4, 1, 7, 1, 1, 2, 1]"
2,29,24,7,8.833333333333334,20,2,"[5, 11, 22, 31, 33, 53, 58]","[6, 11, 9, 2, 20, 5]"
3,24,32,4,17.0,25,6,"[4, 24, 49, 55]","[20, 25, 6]"
4,27,30,3,18.0,24,12,"[2, 14, 38]","[12, 24]"
5,21,31,8,7.0,17,1,"[4, 14, 31, 32, 36, 37, 41, 53]","[10, 17, 1, 4, 1, 4, 12]"
6,24,31,5,11.0,22,2,"[7, 9, 11, 29, 51]","[2, 2, 18, 22]"
7,28,22,10,5.888888888888889,13,1,"[2, 15, 17, 26, 35, 36, 38, 39, 47, 55]","[13, 2, 9, 9, 1, 2, 1, 8, 8]"
8,20,36,4,11.333333333333334,21,1,"[9, 21, 22, 43]","[12, 1, 21]"
9,29,24,7,9.5,16,1,"[0, 13, 29, 38, 40, 56, 57]","[13, 16, 9, 2, 16, 1]"
10,30,25,5,6.75,15,1,"[14, 19, 25, 26, 41]","[5, 6, 1, 15]"
11,29,23,8,7.857142857142857,14,1,"[1, 15, 27, 38, 43, 52, 55, 56]","[14, 12, 11, 5, 9, 3, 1]"
12,28,24,8,5.428571428571429,10,1,"[15, 25, 28, 32, 33, 42, 49, 53]","[10, 3, 4, 1, 9, 7, 4]"
13,28,27,5,10.75,16,9,"[5, 14, 23, 32, 48]","[9, 9, 9, 16]"
14,21,34,5,11.5,33,3,"[7, 10, 43, 50, 53]","[3, 33, 7, 3]"
15,26,26,8,7.571428571428571,26,2,"[2, 28, 39, 41, 43, 45, 47, 55]","[26, 11, 2, 2, 2, 2, 8]"
16,30,24,6,10.2,19,1,"[5, 24, 37, 39, 40, 56]","[19, 13, 2, 1, 16]"
17,21,32,7,6.5,11,1,"[20, 30, 36, 38, 47, 58, 59]","[10, 6, 2, 9, 11, 1]"
18,21,34,5,11.75,16,4,"[0, 16, 28, 43, 47]","[16, 12, 15, 4]"
19,26,25,9,7.0,16,2,"[1, 7, 15, 21, 32, 48, 52, 54, 57]","[6, 8, 6, 11, 16, 4, 2, 3]"
20,24,31,5,12.0,27,3,"[10, 18, 21, 48, 58]","[8, 3, 27, 10]"
21,34,18,8,4.0,10,2,"[23, 27, 31, 41, 43, 45, 47, 51]","[4, 4, 10, 2, 2, 2, 4]"
22,13,39,8,7.142857142857143,13,3,"[9, 17, 30, 33, 36, 46, 53, 59]","[8, 13, 3, 3, 10, 7, 6]"
23,22,29,9,6.25,22,1,"[7, 10, 32, 33, 37, 38, 40, 47, 57]","[3, 22, 1, 4, 1, 2, 7, 10]"
24,27,26,7,6.0,10,1,"[6, 11, 17, 21, 31, 32, 42]","[5, 6, 4, 10, 1, 10]"
25,19,38,3,14.5,16,13,"[22, 35, 51]","[13, 16]"
26,24,32,4,17.333333333333332,35,5,"[1, 13, 18, 53]","[12, 5, 35]"
27,34,20,6,10.2,30,2,"[2, 4, 11, 20, 50, 53]","[2, 7, 9, 30, 3]"
28,22,31,7,8.0,18,1,"[5, 8, 9, 27, 32, 45, 53]","[3, 1, 18, 5, 13, 8]"
29,25,33,2,5.0,5,5,"[37, 42]",[5]
30,27,30,3,12.0,13,11,"[12, 25, 36]","[13, 11]"
31,30,27,3,7.5,10,5,"[15, 25, 30]","[10, 5]"
32,19,35,6,9.4,20,1,"[5, 8, 9, 29, 45, 52]","[3, 1, 20, 16, 7]"
33,31,24,5,12.75,22,1,"[5, 6, 15, 37, 56]","[1, 9, 22, 19]"
34,24,27,9,7.375,17,1,"[0, 10, 27, 32, 44, 46, 47, 58, 59]","[10, 17, 5, 12, 2, 1, 11, 1]"
35,24,30,6,9.0,18,1,"[7, 19, 25, 33, 51, 52]","[12, 6, 8, 18, 1]"
36,24,31,5,10.5,22,4,"[13, 23, 45, 49, 55]","[10, 22, 4, 6]"
37,25,27,8,8.0,17,3,"[3, 17, 25, 30, 35, 39, 42, 59]","[14, 8, 5, 5, 4, 3, 17]"
38,22,30,8,7.0,13,2,"[3, 11, 14, 18, 28, 41, 50, 52]","[8, 3, 4, 10, 13, 9, 2]"
39,28,23,9,6.625,12,1,"[0, 6, 10, 12, 23, 24, 36, 48, 53]","[6, 4, 2, 11, 1, 12, 12, 5]"
40,27,27,6,6.4,13,1,"[6, 15, 16, 20, 33, 38]","[9, 1, 4, 13, 5]"
41,25,28,7,7.166666666666667,12,1,"[9, 19, 20, 24, 34, 40, 52]","[10, 1, 4, 10, 6, 12]"
42,30,28,2,6.0,6,6,"[47, 53]",[6]
43,26,28,6,9.8,19,1,"[2, 3, 10, 16, 32, 51]","[1, 7, 6, 16, 19]"
44,28,23,9,6.75,13,2,"[1, 14, 23, 27, 29, 34, 47, 52, 55]","[13, 9, 4, 2, 5, 13, 5, 3]"
45,28,29,3,17.0,25,9,"[19, 28, 53]","[9, 25]"
46,27,23,10,5.777777777777778,14,1,"[2, 10, 11, 13, 18, 24, 34, 38, 52, 54]","[8, 1, 2, 5, 6, 10, 4, 14, 2]"
47,39,16,5,12.0,32,2,"[5, 37, 39, 42, 53]","[32, 2, 3, 11]"
48,29,26,5,6.0,9,2,"[16, 18, 27, 31, 40]","[2, 9, 4, 9]"
49,21,32,7,9.5,22,2,"[0, 2, 5, 25, 47, 49, 57]","[2, 3, 20, 22, 2, 8]"
50,20,33,7,8.833333333333334,16,2,"[2, 10, 16, 32, 47, 49, 55]","[8, 6, 16, 15, 2, 6]"
51,17,35,8,6.714285714285714,16,1,"[10, 12, 17, 22, 24, 25, 41, 57]","[2, 5, 5, 2, 1, 16, 16]"
52,33,25,2,19.0,19,19,"[5, 24]",[19]
53,28,24,8,5.571428571428571,10,1,"[4, 5, 13, 14, 24, 25, 35, 43]","[1, 8, 1, 10, 1, 10, 8]"
54,23,32,5,11.75,31,3,"[0, 3, 6, 16, 47]","[3, 3, 10, 31]"
