#,Player Wins,Banker Wins,Ties,Avg Diff,Max Diff,Min Diff,Tie Index,Differences
1,28,27,5,11.75,29,5,"[4, 12, 17, 22, 51]","[8, 5, 5, 29]"
2,24,30,6,8.4,21,4,"[10, 16, 23, 27, 31, 52]","[6, 7, 4, 4, 21]"
3,28,25,7,8.333333333333334,15,2,"[6, 13, 21, 25, 39, 41, 56]","[7, 8, 4, 14, 2, 15]"
4,32,25,3,21.0,37,5,"[14, 51, 56]","[37, 5]"
5,31,24,5,10.0,25,2,"[8, 19, 21, 46, 48]","[11, 2, 25, 2]"
6,29,23,8,6.714285714285714,17,2,"[6, 11, 13, 30, 39, 48, 51, 53]","[5, 2, 17, 9, 9, 3, 2]"
7,27,25,8,6.142857142857143,24,1,"[9, 12, 36, 37, 43, 49, 51, 52]","[3, 24, 1, 6, 6, 2, 1]"
8,23,34,3,23.0,42,4,"[6, 48, 52]","[42, 4]"
9,24,32,4,11.0,16,2,"[9, 25, 40, 42]","[16, 15, 2]"
10,26,29,5,11.75,22,1,"[8, 15, 16, 38, 55]","[7, 1, 22, 17]"
11,33,23,4,14.333333333333334,17,11,"[11, 22, 37, 54]","[11, 15, 17]"
12,18,38,4,15.333333333333334,26,3,"[9, 12, 29, 55]","[3, 17, 26]"
13,28,27,5,12.75,27,3,"[4, 11, 25, 52, 55]","[7, 14, 27, 3]"
14,33,22,5,14.0,31,7,"[1, 8, 19, 50, 57]","[7, 11, 31, 7]"
15,32,23,5,10.0,13,6,"[6, 17, 23, 33, 46]","[11, 6, 10, 13]"
16,32,23,5,11.25,21,1,"[14, 15, 29, 50, 59]","[1, 14, 21, 9]"
17,29,22,9,6.125,11,2,"[5, 14, 16, 22, 29, 32, 36, 43, 54]","[9, 2, 6, 7, 3, 4, 7, 11]"
18,27,29,4,13.0,29,1,"[8, 37, 46, 47]","[29, 9, 1]"
19,20,33,7,7.0,16,3,"[13, 29, 32, 35, 39, 52, 55]","[16, 3, 3, 4, 13, 3]"
20,24,33,3,17.5,34,1,"[6, 40, 41]","[34, 1]"
21,32,26,2,33.0,33,33,"[25, 58]",[33]
22,30,21,9,4.875,11,1,"[18, 22, 33, 42, 43, 44, 47, 50, 57]","[4, 11, 9, 1, 1, 3, 3, 7]"
23,29,27,4,8.333333333333334,14,5,"[5, 10, 16, 30]","[5, 6, 14]"
24,25,29,6,11.8,21,2,"[0, 21, 26, 28, 47, 59]","[21, 5, 2, 19, 12]"
25,31,26,3,13.5,23,4,"[28, 32, 55]","[4, 23]"
26,26,28,6,7.2,15,1,"[21, 29, 35, 50, 56, 57]","[8, 6, 15, 6, 1]"
27,24,28,8,4.428571428571429,18,1,"[16, 18, 19, 20, 22, 40, 42, 47]","[2, 1, 1, 2, 18, 2, 5]"
28,34,22,4,8.0,18,3,"[32, 35, 38, 56]","[3, 3, 18]"
29,28,28,4,12.666666666666666,28,4,"[4, 10, 38, 42]","[6, 28, 4]"
30,29,29,2,14.0,14,14,"[44, 58]",[14]
31,35,20,5,8.5,17,3,"[10, 27, 38, 41, 44]","[17, 11, 3, 3]"
32,28,27,5,10.0,15,6,"[10, 16, 27, 42, 50]","[6, 11, 15, 8]"
33,32,27,1,0,0,0,[56],[]
34,33,21,6,9.8,25,2,"[10, 35, 45, 54, 57, 59]","[25, 10, 9, 3, 2]"
35,24,29,7,8.333333333333334,16,3,"[1, 17, 20, 31, 43, 46, 51]","[16, 3, 11, 12, 3, 5]"
36,27,23,10,5.0,15,2,"[2, 5, 8, 23, 29, 32, 37, 39, 42, 47]","[3, 3, 15, 6, 3, 5, 2, 3, 5]"
37,26,28,6,6.6,15,3,"[24, 31, 34, 49, 54, 57]","[7, 3, 15, 5, 3]"
38,28,28,4,8.666666666666666,11,7,"[6, 13, 21, 32]","[7, 8, 11]"
39,27,25,8,4.857142857142857,15,1,"[7, 8, 10, 25, 36, 38, 39, 41]","[1, 2, 15, 11, 2, 1, 2]"
40,32,25,3,25.0,27,23,"[6, 29, 56]","[23, 27]"
41,26,29,5,7.75,14,2,"[16, 24, 31, 33, 47]","[8, 7, 2, 14]"
42,29,26,5,14.75,42,3,"[0, 3, 11, 53, 59]","[3, 8, 42, 6]"
43,21,35,4,7.666666666666667,10,6,"[15, 25, 31, 38]","[10, 6, 7]"
44,29,27,4,3.3333333333333335,5,2,"[10, 12, 15, 20]","[2, 3, 5]"
45,23,26,11,5.3,18,1,"[0, 2, 10, 20, 22, 24, 27, 32, 34, 52, 53]","[2, 8, 10, 2, 2, 3, 5, 2, 18, 1]"
46,28,25,7,7.833333333333333,14,2,"[5, 7, 11, 20, 34, 38, 52]","[2, 4, 9, 14, 4, 14]"
47,27,28,5,7.0,13,3,"[15, 18, 26, 39, 43]","[3, 8, 13, 4]"
48,22,27,11,5.1,14,1,"[7, 8, 12, 22, 28, 31, 32, 35, 40, 54, 58]","[1, 4, 10, 6, 3, 1, 3, 5, 14, 4]"
49,27,30,3,12.5,21,4,"[2, 6, 27]","[4, 21]"
50,29,28,3,12.0,18,6,"[28, 46, 52]","[18, 6]"
51,28,26,6,10.6,22,1,"[5, 18, 40, 53, 54, 58]","[13, 22, 13, 1, 4]"
52,20,36,4,17.333333333333332,44,1,"[7, 8, 15, 59]","[1, 7, 44]"
53,30,23,7,9.666666666666666,31,1,"[0, 31, 32, 33, 43, 51, 58]","[31, 1, 1, 10, 8, 7]"
54,27,29,4,10.0,20,5,"[0, 5, 10, 30]","[5, 5, 20]"
55,27,27,6,10.2,24,1,"[8, 15, 39, 40, 58, 59]","[7, 24, 1, 18, 1]"
56,31,23,6,8.2,24,3,"[3, 7, 13, 17, 41, 44]","[4, 6, 4, 24, 3]"
57,19,36,5,6.25,15,2,"[17, 19, 22, 27, 42]","[2, 3, 5, 15]"
58,31,26,3,22.0,35,9,"[3, 12, 47]","[9, 35]"
59,33,23,4,10.0,18,6,"[25, 31, 37, 55]","[6, 6, 18]"
60,24,30,6,2.2,6,1,"[43, 45, 46, 47, 48, 54]","[2, 1, 1, 1, 6]"
61,22,26,12,4.818181818181818,12,1,"[1, 6, 16, 17, 20, 21, 26, 28, 30, 33, 42, 54]","[5, 10, 1, 3, 1, 5, 2, 2, 3, 9, 12]"
62,26,24,10,6.444444444444445,16,1,"[1, 9, 13, 29, 34, 40, 47, 48, 49, 59]","[8, 4, 16, 5, 6, 7, 1, 1, 10]"
63,25,29,6,9.6,37,1,"[6, 7, 11, 13, 50, 54]","[1, 4, 2, 37, 4]"
64,34,21,5,12.0,33,1,"[10, 11, 44, 52, 58]","[1, 33, 8, 6]"
65,28,24,8,5.714285714285714,10,1,"[17, 26, 31, 41, 42, 43, 50, 57]","[9, 5, 10, 1, 1, 7, 7]"
66,31,22,7,5.5,15,1,"[1, 2, 5, 6, 21, 24, 34]","[1, 3, 1, 15, 3, 10]"
67,28,28,4,14.0,19,4,"[2, 6, 25, 44]","[4, 19, 19]"
