diff
14
4
13
3
4
1
7
7
23
17
6
5
5
13
5
1
12
19
9
3
22
1
5
3
10
6
7
17
15
8
3
10
12
3
8
4
3
17
8
3
7
7
5
14
2
1
5
7
5
9
11
2
2
19
5
2
5
5
3
12
2
7
22
4
3
13
8
7
8
23
3
8
1
8
11
1
16
8
3
5
6
2
8
1
6
12
1
8
19
7
3
11
16
1
4
4
8
16
8
14
4
2
6
29
11
1
1
8
43
6
6
35
39
9
7
2
7
10
7
2
6
3
2
1
9
9
20
11
22
8
5
2
7
8
5
22
14
6
8
3
11
12
19
18
15
2
13
1
12
15
1
1
3
1
6
16
2
21
22
11
10
5
5
17
2
7
14
1
1
11
14
10
2
26
2
14
3
2
28
20
1
3
29
6
6
3
2
8
4
26
17
4
1
1
39
12
21
4
4
10
7
2
5
8
4
8
1
10
12
1
4
26
1
11
13
29
2
12
15
9
3
22
3
1
4
5
4
3
41
3
16
4
8
11
8
1
4
6
10
5
7
3
7
1
4
5
26
6
6
4
2
3
17
2
11
18
2
26
15
4
5
6
6
3
10
1
2
10
7
3
45
16
11
14
3
16
1
17
1
2
1
14
16
5
2
6
2
4
10
7
6
12
3
2
2
6
10
20
9
5
8
15
26
9
1
3
3
1
7
5
7
19
3
6
10
34
4
8
12
4
18
24
13
2
1
5
13
1
20
40
4
1
7
7
5
7
8
32
3
7
3
1
3
16
11
4
6
3
14
7
4
13
4
18
13
5
2
1
2
4
8
2
23
3
9
21
1
16
22
5
2
6
2
1
14
10
6
35
5
4
1
9
3
14
1
4
1
13
2
9
5
8
1
3
10
4
28
3
22
7
1
1
3
16
15
10
1
7
18
1
4
15
12
9
4
3
1
3
1
7
7
5
5
4
3
7
11
1
10
1
22
9
1
6
1
6
4
4
5
2
7
7
6
7
1
20
3
11
3
16
19
4
6
2
14
2
8
4
1
8
19
7
4
5
27
3
5
23
