#,Player Wins,Banker Wins,Ties,Avg Diff,Max Diff,Min Diff,Tie Index,Differences
1,29,26,5,7.5,25,1,"[26, 27, 30, 55, 56]","[1, 3, 25, 1]"
2,34,21,5,7.0,12,1,"[17, 22, 32, 44, 45]","[5, 10, 12, 1]"
3,32,20,8,4.0,7,1,"[0, 7, 8, 9, 15, 20, 22, 28]","[7, 1, 1, 6, 5, 2, 6]"
4,22,31,7,8.666666666666666,34,1,"[4, 11, 15, 16, 21, 55, 56]","[7, 4, 1, 5, 34, 1]"
5,29,29,2,16.0,16,16,"[42, 58]",[16]
6,24,34,2,18.0,18,18,"[34, 52]",[18]
7,32,22,6,11.0,41,2,"[2, 6, 11, 13, 16, 57]","[4, 5, 2, 3, 41]"
8,22,35,3,6.5,10,3,"[45, 55, 58]","[10, 3]"
9,21,28,11,5.3,10,1,"[0, 9, 15, 25, 28, 29, 37, 42, 49, 52, 53]","[9, 6, 10, 3, 1, 8, 5, 7, 3, 1]"
10,21,30,9,6.125,13,1,"[5, 13, 20, 25, 35, 48, 49, 52, 54]","[8, 7, 5, 10, 13, 1, 3, 2]"
11,25,30,5,12.25,18,5,"[8, 26, 41, 46, 57]","[18, 15, 5, 11]"
12,31,28,1,0,0,0,[17],[]
13,24,30,6,11.4,18,3,"[1, 4, 14, 32, 40, 58]","[3, 10, 18, 8, 18]"
14,30,25,5,9.0,20,2,"[0, 2, 12, 16, 36]","[2, 10, 4, 20]"
15,29,28,3,15.5,30,1,"[13, 14, 44]","[1, 30]"
16,29,27,4,18.333333333333332,33,4,"[2, 35, 39, 57]","[33, 4, 18]"
17,32,25,3,20.5,24,17,"[17, 34, 58]","[17, 24]"
18,25,28,7,8.5,14,2,"[8, 14, 23, 37, 39, 48, 59]","[6, 9, 14, 2, 9, 11]"
19,32,26,2,9.0,9,9,"[48, 57]",[9]
20,33,22,5,12.25,26,2,"[0, 2, 21, 23, 49]","[2, 19, 2, 26]"
21,32,20,8,6.571428571428571,25,1,"[0, 5, 9, 18, 19, 20, 45, 46]","[5, 4, 9, 1, 1, 25, 1]"
22,23,32,5,8.0,15,2,"[10, 15, 30, 32, 42]","[5, 15, 2, 10]"
23,26,28,6,9.2,14,3,"[4, 18, 30, 33, 39, 50]","[14, 12, 3, 6, 11]"
24,25,29,6,9.6,21,1,"[1, 2, 5, 26, 29, 49]","[1, 3, 21, 3, 20]"
25,27,26,7,8.0,21,1,"[1, 5, 9, 10, 14, 28, 49]","[4, 4, 1, 4, 14, 21]"
26,24,27,9,6.375,20,1,"[5, 7, 18, 28, 32, 34, 35, 55, 56]","[2, 11, 10, 4, 2, 1, 20, 1]"
27,21,36,3,5.5,6,5,"[19, 25, 30]","[6, 5]"
28,28,26,6,9.2,25,2,"[7, 14, 39, 41, 48, 53]","[7, 25, 2, 7, 5]"
29,27,26,7,7.166666666666667,22,1,"[12, 17, 19, 21, 43, 54, 55]","[5, 2, 2, 22, 11, 1]"
30,29,26,5,11.5,22,2,"[0, 12, 22, 24, 46]","[12, 10, 2, 22]"
31,27,30,3,27.0,39,15,"[4, 43, 58]","[39, 15]"
32,26,26,8,6.285714285714286,16,3,"[4, 7, 10, 19, 22, 26, 32, 48]","[3, 3, 9, 3, 4, 6, 16]"
33,19,34,7,6.5,11,2,"[2, 4, 8, 19, 23, 34, 41]","[2, 4, 11, 4, 11, 7]"
34,31,20,9,6.375,18,1,"[1, 7, 25, 26, 27, 39, 48, 49, 52]","[6, 18, 1, 1, 12, 9, 1, 3]"
35,28,25,7,8.5,18,3,"[8, 11, 15, 33, 39, 43, 59]","[3, 4, 18, 6, 4, 16]"
36,29,25,6,9.4,29,1,"[11, 17, 18, 22, 29, 58]","[6, 1, 4, 7, 29]"
37,24,30,6,6.6,10,2,"[15, 22, 32, 37, 46, 48]","[7, 10, 5, 9, 2]"
38,22,36,2,33.0,33,33,"[15, 48]",[33]
39,24,30,6,6.0,19,1,"[18, 24, 25, 27, 46, 48]","[6, 1, 2, 19, 2]"
40,22,28,10,5.777777777777778,17,1,"[6, 10, 11, 13, 23, 28, 30, 40, 57, 58]","[4, 1, 2, 10, 5, 2, 10, 17, 1]"
