diff
38
10
1
1
9
7
21
16
1
10
7
26
3
5
5
16
2
20
8
13
24
20
7
3
4
5
2
4
12
1
13
1
5
3
14
3
24
7
37
4
6
5
2
16
4
17
5
10
1
1
2
4
1
33
2
17
8
7
8
14
4
18
3
1
13
9
11
2
12
16
4
14
8
23
4
16
12
4
4
1
1
3
5
7
4
6
3
12
12
1
4
8
5
6
5
20
4
12
4
11
6
7
7
11
23
1
4
8
5
11
9
5
3
7
31
9
5
3
20
10
11
2
1
5
10
25
9
6
21
3
13
2
8
30
22
2
19
4
5
12
10
22
26
4
2
1
19
16
5
1
3
2
13
18
6
2
3
6
16
14
6
1
3
10
4
4
5
7
12
1
15
8
3
16
2
11
11
2
10
2
21
5
1
1
4
12
3
2
4
4
1
8
14
2
1
19
30
14
36
3
5
2
15
5
23
9
21
7
1
11
1
7
10
1
8
10
3
15
6
9
23
18
12
8
4
22
4
11
1
13
21
3
4
6
3
7
6
22
2
13
6
2
19
1
8
10
6
3
3
9
36
5
10
11
7
4
14
2
2
2
6
2
7
8
1
37
4
1
8
2
4
8
3
6
9
5
10
8
11
11
3
4
15
11
2
5
2
21
3
2
5
3
4
7
24
7
1
12
1
12
3
12
2
5
3
8
3
10
12
9
17
8
1
8
38
15
3
6
13
3
13
16
1
12
5
4
4
9
3
2
24
6
12
3
1
12
12
5
1
36
3
6
3
11
13
7
9
28
5
2
7
2
16
15
2
20
1
19
6
21
5
3
5
13
1
3
3
5
17
2
10
9
3
14
8
2
12
16
1
4
5
1
5
1
3
33
3
5
11
2
6
16
1
6
2
8
41
1
1
3
7
4
6
19
3
9
5
1
5
3
5
3
4
16
4
3
3
5
6
4
28
2
22
3
3
13
13
6
12
2
4
6
1
14
12
4
7
5
3
29
2
4
4
8
17
3
3
2
14
9
1
24
1
2
5
10
25
9
1
6
5
2
10
13
2
1
27
3
3
15
18
6
3
