#,Player Wins,Banker Wins,Ties,Avg Diff,Max Diff,Min Diff,Tie Index,Differences
1,29,27,4,12.333333333333334,25,6,"[3, 28, 34, 40]","[25, 6, 6]"
2,26,27,7,8.0,10,5,"[1, 8, 18, 27, 36, 41, 49]","[7, 10, 9, 9, 5, 8]"
3,31,23,6,5.4,8,1,"[21, 27, 28, 36, 43, 48]","[6, 1, 8, 7, 5]"
4,29,25,6,10.4,22,2,"[5, 27, 29, 41, 52, 57]","[22, 2, 12, 11, 5]"
5,21,34,5,7.75,11,5,"[11, 17, 22, 31, 42]","[6, 5, 9, 11]"
6,23,33,4,12.0,19,6,"[13, 24, 43, 49]","[11, 19, 6]"
7,37,19,4,4.666666666666667,10,1,"[23, 24, 34, 37]","[1, 10, 3]"
8,26,32,2,2.0,2,2,"[17, 19]",[2]
9,33,21,6,9.2,20,2,"[13, 16, 18, 36, 56, 59]","[3, 2, 18, 20, 3]"
10,29,25,6,9.8,27,1,"[3, 9, 10, 37, 50, 52]","[6, 1, 27, 13, 2]"
11,26,30,4,12.0,24,2,"[9, 33, 43, 45]","[24, 10, 2]"
12,25,29,6,9.6,27,1,"[8, 17, 26, 28, 55, 56]","[9, 9, 2, 27, 1]"
13,25,28,7,8.166666666666666,17,1,"[3, 11, 12, 18, 30, 35, 52]","[8, 1, 6, 12, 5, 17]"
14,25,28,7,7.5,16,3,"[3, 6, 11, 19, 25, 41, 48]","[3, 5, 8, 6, 16, 7]"
15,25,30,5,12.5,17,7,"[1, 8, 25, 37, 51]","[7, 17, 12, 14]"
16,26,29,5,10.5,16,3,"[1, 4, 20, 34, 43]","[3, 16, 14, 9]"
17,30,22,8,6.428571428571429,12,2,"[5, 13, 17, 22, 28, 30, 38, 50]","[8, 4, 5, 6, 2, 8, 12]"
18,28,27,5,9.0,21,3,"[16, 19, 40, 44, 52]","[3, 21, 4, 8]"
19,24,29,7,5.666666666666667,20,1,"[15, 16, 36, 38, 44, 48, 49]","[1, 20, 2, 6, 4, 1]"
20,26,26,8,3.0,7,1,"[1, 2, 3, 10, 12, 14, 19, 22]","[1, 1, 7, 2, 2, 5, 3]"
21,27,30,3,20.5,32,9,"[0, 9, 41]","[9, 32]"
22,31,26,3,6.0,9,3,"[37, 46, 49]","[9, 3]"
23,25,29,6,8.4,12,1,"[2, 14, 15, 25, 34, 44]","[12, 1, 10, 9, 10]"
24,23,35,2,30.0,30,30,"[26, 56]",[30]
25,35,19,6,9.2,29,1,"[13, 14, 43, 44, 46, 59]","[1, 29, 1, 2, 13]"
26,27,25,8,7.857142857142857,23,1,"[1, 4, 18, 21, 44, 52, 53, 56]","[3, 14, 3, 23, 8, 1, 3]"
27,23,29,8,7.571428571428571,18,1,"[1, 13, 18, 19, 23, 34, 36, 54]","[12, 5, 1, 4, 11, 2, 18]"
28,27,28,5,13.25,29,1,"[2, 31, 32, 34, 55]","[29, 1, 2, 21]"
29,33,22,5,9.5,17,3,"[20, 26, 38, 41, 58]","[6, 12, 3, 17]"
30,27,25,8,6.857142857142857,11,1,"[2, 8, 18, 20, 31, 40, 49, 50]","[6, 10, 2, 11, 9, 9, 1]"
31,30,23,7,6.833333333333333,13,1,"[14, 18, 31, 41, 42, 50, 55]","[4, 13, 10, 1, 8, 5]"
32,26,28,6,9.4,20,1,"[3, 4, 10, 16, 36, 50]","[1, 6, 6, 20, 14]"
33,28,24,8,7.714285714285714,14,3,"[1, 5, 8, 13, 16, 30, 42, 55]","[4, 3, 5, 3, 14, 12, 13]"
34,27,31,2,42.0,42,42,"[5, 47]",[42]
35,21,30,9,4.25,8,1,"[5, 8, 14, 20, 25, 26, 34, 38, 39]","[3, 6, 6, 5, 1, 8, 4, 1]"
36,25,29,6,11.8,35,1,"[0, 7, 19, 20, 55, 59]","[7, 12, 1, 35, 4]"
37,32,22,6,8.4,15,2,"[0, 15, 27, 29, 34, 42]","[15, 12, 2, 5, 8]"
38,29,25,6,5.0,14,1,"[15, 16, 30, 38, 39, 40]","[1, 14, 8, 1, 1]"
39,30,25,5,13.75,31,1,"[1, 12, 13, 44, 56]","[11, 1, 31, 12]"
40,24,32,4,17.333333333333332,31,5,"[7, 12, 28, 59]","[5, 16, 31]"
41,30,25,5,10.25,14,4,"[15, 19, 31, 42, 56]","[4, 12, 11, 14]"
42,31,27,2,35.0,35,35,"[8, 43]",[35]
43,30,24,6,9.0,17,1,"[10, 11, 24, 37, 38, 55]","[1, 13, 13, 1, 17]"
44,32,20,8,6.857142857142857,23,1,"[10, 15, 16, 17, 40, 47, 56, 58]","[5, 1, 1, 23, 7, 9, 2]"
45,30,23,7,9.666666666666666,16,2,"[0, 2, 17, 23, 35, 51, 58]","[2, 15, 6, 12, 16, 7]"
46,27,29,4,8.666666666666666,11,4,"[24, 35, 39, 50]","[11, 4, 11]"
