#,Player Wins,Banker Wins,Ties,Avg Diff,Max Diff,Min Diff,Tie Index,Differences
1,31,22,7,8.833333333333334,15,1,"[0, 12, 17, 27, 37, 38, 53]","[12, 5, 10, 10, 1, 15]"
2,29,28,3,12.5,21,4,"[34, 38, 59]","[4, 21]"
3,27,28,5,6.0,11,3,"[5, 8, 14, 18, 29]","[3, 6, 4, 11]"
4,23,30,7,8.0,21,2,"[6, 9, 13, 21, 42, 44, 54]","[3, 4, 8, 21, 2, 10]"
5,29,24,7,7.833333333333333,16,1,"[1, 17, 29, 38, 39, 40, 48]","[16, 12, 9, 1, 1, 8]"
6,29,27,4,17.333333333333332,46,1,"[7, 53, 58, 59]","[46, 5, 1]"
7,28,22,10,4.555555555555555,9,1,"[0, 9, 12, 18, 19, 23, 28, 30, 34, 41]","[9, 3, 6, 1, 4, 5, 2, 4, 7]"
8,28,27,5,14.25,31,2,"[0, 15, 46, 55, 57]","[15, 31, 9, 2]"
9,25,27,8,8.0,27,1,"[2, 29, 32, 34, 48, 52, 57, 58]","[27, 3, 2, 14, 4, 5, 1]"
10,30,25,5,11.5,14,4,"[7, 21, 35, 39, 53]","[14, 14, 4, 14]"
11,23,32,5,14.5,27,5,"[1, 28, 43, 54, 59]","[27, 15, 11, 5]"
12,31,25,4,12.666666666666666,25,3,"[7, 10, 35, 45]","[3, 25, 10]"
13,28,30,2,35.0,35,35,"[5, 40]",[35]
14,29,24,7,7.833333333333333,18,1,"[6, 11, 29, 34, 35, 49, 53]","[5, 18, 5, 1, 14, 4]"
15,26,26,8,6.857142857142857,24,1,"[8, 9, 18, 20, 22, 24, 32, 56]","[1, 9, 2, 2, 2, 8, 24]"
16,32,23,5,13.25,33,4,"[6, 10, 21, 26, 59]","[4, 11, 5, 33]"
17,22,34,4,19.666666666666668,38,5,"[0, 38, 54, 59]","[38, 16, 5]"
18,29,27,4,16.0,25,9,"[1, 10, 35, 49]","[9, 25, 14]"
19,34,21,5,11.25,25,2,"[5, 30, 42, 48, 50]","[25, 12, 6, 2]"
20,35,20,5,14.0,27,2,"[2, 29, 31, 51, 58]","[27, 2, 20, 7]"
21,23,34,3,9.0,12,6,"[30, 36, 48]","[6, 12]"
22,28,25,7,7.166666666666667,14,2,"[10, 12, 26, 35, 41, 43, 53]","[2, 14, 9, 6, 2, 10]"
23,28,27,5,11.75,19,2,"[12, 14, 32, 51, 59]","[2, 18, 19, 8]"
24,20,34,6,7.0,13,1,"[2, 15, 16, 28, 36, 37]","[13, 1, 12, 8, 1]"
25,25,31,4,9.0,14,3,"[19, 22, 32, 46]","[3, 10, 14]"
26,25,29,6,11.2,39,1,"[2, 9, 48, 56, 57, 58]","[7, 39, 8, 1, 1]"
27,23,32,5,8.75,15,4,"[0, 8, 16, 31, 35]","[8, 8, 15, 4]"
28,25,27,8,7.142857142857143,22,1,"[6, 7, 13, 35, 41, 44, 48, 56]","[1, 6, 22, 6, 3, 4, 8]"
29,25,33,2,1.0,1,1,"[53, 54]",[1]
30,26,30,4,12.333333333333334,33,1,"[13, 46, 49, 50]","[33, 3, 1]"
31,24,28,8,8.428571428571429,20,1,"[0, 20, 21, 26, 27, 41, 52, 59]","[20, 1, 5, 1, 14, 11, 7]"
32,31,28,1,0,0,0,[4],[]
33,32,24,4,13.666666666666666,34,3,"[3, 6, 10, 44]","[3, 4, 34]"
34,29,24,7,7.166666666666667,15,1,"[1, 4, 13, 14, 18, 33, 44]","[3, 9, 1, 4, 15, 11]"
35,28,29,3,14.0,26,2,"[15, 41, 43]","[26, 2]"
36,29,27,4,10.0,14,8,"[23, 37, 45, 53]","[14, 8, 8]"
37,26,26,8,5.714285714285714,11,1,"[11, 18, 23, 24, 26, 34, 40, 51]","[7, 5, 1, 2, 8, 6, 11]"
38,29,24,7,6.166666666666667,13,1,"[14, 19, 23, 36, 39, 40, 51]","[5, 4, 13, 3, 1, 11]"
39,28,25,7,9.666666666666666,20,2,"[0, 10, 12, 32, 34, 42, 58]","[10, 2, 20, 2, 8, 16]"
40,20,34,6,10.4,21,1,"[7, 8, 16, 21, 38, 59]","[1, 8, 5, 17, 21]"
41,25,32,3,2.0,3,1,"[5, 8, 9]","[3, 1]"
42,29,24,7,6.333333333333333,22,1,"[3, 5, 6, 12, 34, 39, 41]","[2, 1, 6, 22, 5, 2]"
43,23,32,5,5.0,7,1,"[30, 35, 42, 43, 50]","[5, 7, 1, 7]"
44,22,33,5,11.5,15,6,"[4, 17, 23, 35, 50]","[13, 6, 12, 15]"
45,29,25,6,7.2,12,2,"[7, 9, 21, 30, 34, 43]","[2, 12, 9, 4, 9]"
46,26,28,6,6.0,13,1,"[12, 14, 15, 28, 40, 42]","[2, 1, 13, 12, 2]"
