diff
3
1
12
15
3
2
21
5
8
3
2
1
4
12
14
2
1
28
4
6
2
11
15
19
3
7
2
4
14
9
6
24
3
1
1
8
2
28
2
4
3
9
2
2
3
41
3
10
4
1
11
6
16
3
2
5
6
34
4
3
2
8
2
15
6
1
1
2
8
4
3
1
1
6
21
3
4
6
30
10
3
7
6
24
9
22
15
17
1
1
7
6
8
10
16
1
1
1
1
13
7
5
4
3
3
17
6
23
17
1
3
22
8
11
20
12
3
4
18
7
4
12
12
20
5
2
18
15
10
11
1
13
26
15
5
1
3
5
4
3
4
9
11
3
2
12
8
13
8
11
2
5
6
3
8
1
26
5
1
2
3
11
5
3
1
26
1
19
10
14
5
9
5
6
3
26
11
4
5
7
8
11
3
4
6
10
1
8
11
7
12
5
27
9
3
9
7
11
3
8
4
1
12
2
10
6
16
2
5
7
8
1
3
12
7
1
24
32
15
10
6
3
7
14
4
4
22
2
5
12
1
6
16
5
16
13
4
4
4
8
3
14
9
3
1
6
5
13
4
11
1
1
8
6
4
3
5
34
2
11
14
12
2
19
10
10
2
15
5
4
2
2
2
2
4
1
4
1
13
1
8
20
5
2
25
1
14
21
10
16
3
4
9
17
1
2
10
21
4
1
17
8
4
21
1
2
6
18
10
6
3
3
4
6
2
1
11
23
4
7
5
1
2
9
16
36
3
5
7
1
4
12
6
1
8
14
8
23
31
1
6
10
2
1
10
2
5
6
16
14
4
11
1
4
3
2
4
5
3
21
1
9
11
16
7
8
38
5
19
9
3
7
2
24
15
5
2
2
2
6
7
1
10
5
4
3
4
3
9
11
7
18
2
8
2
10
2
2
26
2
3
6
3
2
7
10
8
4
2
4
27
21
5
5
1
7
10
1
10
1
12
1
2
5
27
3
7
5
23
18
11
4
1
28
4
16
2
12
3
18
20
15
5
18
1
18
2
10
6
20
30
1
3
6
4
2
9
2
14
7
23
1
10
13
4
16
2
11
9
3
6
1
5
6
2
8
4
24
12
9
31
25
19
1
6
6
14
10
13
4
14
24
