diff
1
3
25
1
5
10
12
1
7
1
1
6
5
2
6
7
4
1
5
34
1
16
18
4
5
2
3
41
10
3
9
6
10
3
1
8
5
7
3
1
8
7
5
10
13
1
3
2
18
15
5
11
3
10
18
8
18
2
10
4
20
1
30
33
4
18
17
24
6
9
14
2
9
11
9
2
19
2
26
5
4
9
1
1
25
1
5
15
2
10
14
12
3
6
11
1
3
21
3
20
4
4
1
4
14
21
2
11
10
4
2
1
20
1
6
5
7
25
2
7
5
5
2
2
22
11
1
12
10
2
22
39
15
3
3
9
3
4
6
16
2
4
11
4
11
7
6
18
1
1
12
9
1
3
3
4
18
6
4
16
6
1
4
7
29
7
10
5
9
2
33
6
1
2
19
2
4
1
2
10
5
2
10
17
1
18
18
3
7
7
7
1
1
1
1
1
3
30
3
8
13
5
10
4
42
4
10
2
8
13
5
11
6
1
13
3
4
8
1
19
12
3
21
2
16
10
32
19
1
5
2
6
3
9
1
6
5
2
11
2
6
9
4
23
3
1
19
17
9
23
5
10
12
10
11
3
6
1
9
12
14
5
4
6
10
9
6
4
22
1
1
6
24
3
5
9
10
2
15
17
17
6
1
6
24
18
2
2
7
4
21
21
12
19
3
3
4
18
3
8
10
3
4
13
6
9
12
7
2
3
1
7
3
1
7
7
10
23
21
3
1
19
1
6
8
5
7
12
6
10
15
11
7
4
3
12
3
5
7
15
20
1
37
4
3
2
7
1
6
21
12
4
4
7
6
6
10
7
8
7
15
2
14
8
1
1
2
7
5
14
15
1
7
14
2
44
2
5
23
21
26
7
2
5
1
10
5
13
9
6
11
6
17
6
12
6
14
8
7
14
4
2
1
4
28
4
24
8
10
11
4
4
6
3
11
25
5
14
7
1
10
17
12
1
6
1
7
7
5
12
19
5
11
2
6
2
17
4
7
11
3
4
4
2
14
13
5
9
3
4
32
17
