diff
5
4
1
6
22
1
1
6
3
1
2
10
3
10
5
2
1
8
11
7
1
1
3
5
8
14
23
9
4
11
10
6
8
3
2
12
21
1
2
2
6
2
1
4
3
15
15
3
6
2
2
2
4
16
4
18
5
2
8
32
12
11
6
2
5
16
7
8
4
17
17
12
14
2
5
22
10
1
9
9
2
4
9
2
13
13
9
7
3
19
6
7
2
8
1
10
20
2
4
10
11
2
8
13
10
1
22
8
8
1
3
6
4
16
5
22
2
5
2
3
6
12
7
1
14
18
4
7
1
8
5
2
8
6
2
4
15
8
18
2
5
1
3
11
15
11
2
2
10
24
1
2
6
1
1
8
27
2
5
15
26
11
5
16
7
6
8
2
7
1
4
2
3
2
9
4
1
12
14
2
3
2
27
6
20
34
7
6
8
20
12
9
1
8
4
27
2
7
6
6
4
13
10
20
3
25
14
2
10
13
1
5
5
1
2
11
5
6
3
5
5
4
16
23
20
11
3
1
12
15
1
2
15
7
7
21
1
3
5
1
10
13
3
4
14
3
3
2
10
5
15
8
12
1
6
34
1
1
6
1
12
8
1
3
24
6
3
1
5
6
1
2
1
6
1
4
7
8
4
4
2
2
3
2
5
22
4
8
11
15
2
2
3
12
11
4
9
9
2
1
18
4
1
17
2
15
33
8
5
6
22
2
2
6
13
7
1
11
5
11
4
3
2
1
1
7
13
11
3
11
9
4
1
12
4
22
5
14
24
1
6
6
4
26
11
4
1
24
17
16
1
10
3
4
11
5
6
15
5
1
13
24
5
5
19
2
11
4
12
10
13
4
3
16
10
1
31
6
3
7
6
2
7
19
18
2
4
11
21
1
6
6
3
2
5
2
1
5
2
6
7
4
2
5
4
2
5
21
4
15
6
20
6
2
2
4
13
8
4
8
23
3
2
1
1
12
5
22
23
4
22
6
6
7
11
6
25
19
9
5
11
14
11
5
25
1
14
8
1
5
22
4
8
15
2
11
8
9
8
8
20
5
12
1
5
1
4
8
2
3
16
3
1
20
2
10
1
1
8
3
14
7
13
6
17
9
10
4
1
3
21
1
10
22
8
1
1
39
1
5
7
7
1
6
9
9
6
