#,Player Wins,Banker Wins,Ties,Avg Diff,Max Diff,Min Diff,Tie Index,Differences
1,22,33,5,8.5,14,3,"[23, 37, 41, 54, 57]","[14, 4, 13, 3]"
2,28,25,7,9.833333333333334,23,1,"[0, 4, 5, 12, 19, 42, 59]","[4, 1, 7, 7, 23, 17]"
3,35,17,8,6.714285714285714,13,1,"[7, 13, 18, 23, 36, 41, 42, 54]","[6, 5, 5, 13, 5, 1, 12]"
4,34,23,3,14.0,19,9,"[24, 43, 52]","[19, 9]"
5,26,26,8,7.142857142857143,22,1,"[9, 12, 34, 35, 40, 43, 53, 59]","[3, 22, 1, 5, 3, 10, 6]"
6,31,26,3,12.0,17,7,"[1, 8, 25]","[7, 17]"
7,25,30,5,9.0,15,3,"[1, 16, 24, 27, 37]","[15, 8, 3, 10]"
8,25,31,4,7.666666666666667,12,3,"[6, 18, 21, 29]","[12, 3, 8]"
9,31,26,3,3.5,4,3,"[10, 14, 17]","[4, 3]"
10,28,28,4,9.333333333333334,17,3,"[24, 41, 49, 52]","[17, 8, 3]"
11,29,25,6,7.0,14,2,"[14, 21, 28, 33, 47, 49]","[7, 7, 5, 14, 2]"
12,24,27,9,5.25,11,1,"[1, 2, 7, 14, 19, 28, 39, 41, 43]","[1, 5, 7, 5, 9, 11, 2, 2]"
13,30,23,7,6.5,19,2,"[4, 23, 28, 30, 35, 40, 43]","[19, 5, 2, 5, 5, 3]"
14,25,32,3,7.0,12,2,"[35, 47, 49]","[12, 2]"
15,30,24,6,9.8,22,3,"[1, 8, 30, 34, 37, 50]","[7, 22, 4, 3, 13]"
16,30,25,5,11.5,23,7,"[0, 8, 15, 23, 46]","[8, 7, 8, 23]"
17,29,28,3,5.5,8,3,"[16, 19, 27]","[3, 8]"
18,33,19,8,6.857142857142857,16,1,"[4, 5, 13, 24, 25, 41, 49, 52]","[1, 8, 11, 1, 16, 8, 3]"
19,25,25,10,5.444444444444445,12,1,"[10, 15, 21, 23, 31, 32, 38, 50, 51, 59]","[5, 6, 2, 8, 1, 6, 12, 1, 8]"
20,21,35,4,9.666666666666666,19,3,"[13, 32, 39, 42]","[19, 7, 3]"
21,22,35,3,13.5,16,11,"[2, 13, 29]","[11, 16]"
22,29,23,8,7.857142857142857,16,1,"[1, 2, 6, 10, 18, 34, 42, 56]","[1, 4, 4, 8, 16, 8, 14]"
23,34,19,7,8.833333333333334,29,1,"[2, 6, 8, 14, 43, 54, 55]","[4, 2, 6, 29, 11, 1]"
24,28,27,5,14.5,43,1,"[1, 2, 10, 53, 59]","[1, 8, 43, 6]"
25,25,32,3,20.5,35,6,"[9, 15, 50]","[6, 35]"
26,29,28,3,24.0,39,9,"[3, 42, 51]","[39, 9]"
27,23,28,9,5.5,10,2,"[2, 9, 11, 18, 28, 35, 37, 43, 46]","[7, 2, 7, 10, 7, 2, 6, 3]"
28,24,29,7,8.666666666666666,20,1,"[0, 2, 3, 12, 21, 41, 52]","[2, 1, 9, 9, 20, 11]"
29,23,29,8,8.142857142857142,22,2,"[2, 24, 32, 37, 39, 46, 54, 59]","[22, 8, 5, 2, 7, 8, 5]"
30,32,24,4,14.0,22,6,"[4, 26, 40, 46]","[22, 14, 6]"
31,22,33,5,8.5,12,3,"[20, 28, 31, 42, 54]","[8, 3, 11, 12]"
32,36,20,4,17.333333333333332,19,15,"[5, 24, 42, 57]","[19, 18, 15]"
33,22,33,5,7.0,13,1,"[23, 25, 38, 39, 51]","[2, 13, 1, 12]"
34,26,26,8,6.142857142857143,16,1,"[6, 21, 22, 23, 26, 27, 33, 49]","[15, 1, 1, 3, 1, 6, 16]"
35,25,31,4,15.0,22,2,"[14, 16, 37, 59]","[2, 21, 22]"
36,25,32,3,10.5,11,10,"[31, 42, 52]","[11, 10]"
37,26,29,5,7.25,17,2,"[19, 24, 29, 46, 48]","[5, 5, 17, 2]"
38,23,30,7,8.0,14,1,"[0, 7, 21, 22, 23, 34, 48]","[7, 14, 1, 1, 11, 14]"
39,28,24,8,8.428571428571429,26,2,"[0, 10, 12, 38, 40, 54, 57, 59]","[10, 2, 26, 2, 14, 3, 2]"
40,31,25,4,16.333333333333332,28,1,"[0, 28, 48, 49]","[28, 20, 1]"
41,31,25,4,12.666666666666666,29,3,"[11, 14, 43, 49]","[3, 29, 6]"
42,29,25,6,4.6,8,2,"[12, 18, 21, 23, 31, 35]","[6, 3, 2, 8, 4]"
43,24,32,4,15.666666666666666,26,4,"[1, 27, 44, 48]","[26, 17, 4]"
44,28,27,5,13.25,39,1,"[0, 1, 2, 41, 53]","[1, 1, 39, 12]"
